Gamma,Change_Factor,Acetate_Threshold_Main,Acetate_Threshold_Slope_0_1,Acetate_Threshold_Slope_0_7,Needs_Revision,Consensus_Threshold
0.243944636678201,5,0.10465061999134,0.0990974575466284,0.0124771414825024,0,0.10465061999134
0.243944636678201,10,0.0195743724120391,0.0113652222880799,0.0113652222880799,0,0.0195743724120391
0.243944636678201,20,0.00286800866176398,0.00286800866176398,0.00286800866176398,0,0.00286800866176398
0.243944636678201,50,0,0,0,0,0
0.25,0.02,0.791265978154413,0.785369536641831,0.012475029137857,0,0.791265978154413
0.25,0.05,0.791265978154416,0.785369536641833,0.0124722526109074,0,0.791265978154416
0.25,0.1,0.791265978154416,0.785369536641831,0.0124714690043446,0,0.791265978154416
0.25,0.2,0.7912659781544,0.785369536641818,0.0124764451238211,0,0.7912659781544
0.25,0.5,0.781758006979427,0.781758006979427,0.0124769314647811,0,0.781758006979427
0.25,1,0.726988848810898,0.720159222552201,0.0124759455382955,0,0.726988848810898
0.25,2,0.362075822757912,0.357466400798536,0.0124773174695716,0,0.362075822757912
0.25,5,0.107016969099059,0.0991602451417421,0.0124770298145396,0,0.107016969099059
0.25,10,0.0207697143189383,0.0113672354990433,0.0113672354990433,0,0.0207697143189383
0.25,20,0.00373536929869719,0,0,0,0.00373536929869719
0.25,50,0,0,0,0,0
0.255709342560554,0.02,0.791265978154413,0.785369536641831,0.012475029137857,0,0.791265978154413
0.255709342560554,0.05,0.791265978154417,0.785369536641835,0.01247147843803,0,0.791265978154417
0.255709342560554,0.1,0.791265327809338,0.785368891143068,0.0124745623217065,0,0.791265327809338
0.255709342560554,0.2,0.791265978154395,0.785369536641818,0.0124745677150371,0,0.791265978154395
0.255709342560554,0.5,0.781758006979428,0.781758006979428,0.0124767997286098,0,0.781758006979428
0.255709342560554,1,0.726988848810903,0.720159222552196,0.0124766117582548,0,0.726988848810903
0.255709342560554,2,0.367489438031036,0.367489438031036,0.0124766202345435,0,0.367489438031036
0.255709342560554,5,0.10924821479165,0.10924821479165,0.0124764256668972,0,0.10924821479165
