,Rxn_ID,Rxn_name,Rxn_Loc,Rxn_Subsystem,Rxn_kcat,Rxn_genes_rules,Rxn_mW_c,Rxn_mW_m,Rxn_numTMb,Rxn_mW_c_Total,Rxn_mW_m_Total,Rxn_locations_Total,Rxn_count_Tmb_Total
1012,EX_glyc__R_e_f,(R)-Glycerate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
1013,EX_eca4colipa_e_f,(enterobacterial common antigen)x4 core oligosaccharide lipid A exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
1014,GLYOX3,Glyoxalase III,Cytoplasmic,Methylglyoxal Metabolism,1.43,b1967,31190.0,0,0,[31190.0],[0.0],['Cytoplasmic'],[0]
1015,FDMO3,FMNH2-dependent monooxygenase (ethanesulfonate),Cytoplasmic,Inorganic Ion Transport and Metabolism,0.86,b0935,41736.0,0,0,[41736.0],[0.0],['Cytoplasmic'],[0]
1016,FDMO4,FMNH2-dependent monooxygenase (butanesulfonate),Cytoplasmic,Inorganic Ion Transport and Metabolism,0.86,b0935,41736.0,0,0,[41736.0],[0.0],['Cytoplasmic'],[0]
1017,BUTSO3abcpp,Butanesulfonate transport via ABC system (periplasm),Inner Membrane,"Transport, Inner Membrane",95.19583333,(b0934 and b0933 and b0936) or (b0366 and b0365 and b0367),91221.0,18586.78707,8,"[91221.0, 92375.0]","[18586.78707, 16152.68364]","['Inner Membrane', 'Inner Membrane']","[8, 7]"
1018,ETHSO3abcpp,Ethanesulfonate transport via ABC system (periplasm),Inner Membrane,"Transport, Inner Membrane",95.19583333,b0934 and b0933 and b0936,91221.0,18586.78707,8,[91221.0],[18586.78707],['Inner Membrane'],[8]
1019,EX_sel_e_f,Selenate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
1020,EX_hg2_e_f,Hg2+ exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
1021,O16GLCT1,Glucosyltransferase I (LPS O16 antigen biosynthesis),Cytoplasmic,Lipopolysaccharide Biosynthesis / Recycling,22.0,b2032,43188.0,0,0,[43188.0],[0.0],['Cytoplasmic'],[0]
1022,O16AP2pp,O16 antigen polymerase (periplasm),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,18.3185,b2027 and b2035,81199.0,26492.058502,11,[81199.0],[26492.058502],['Inner Membrane'],[11]
1023,O16AP3pp,O16 antigen polymerase (periplasm),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,18.3185,b2027 and b2035,81199.0,26492.058502,11,[81199.0],[26492.058502],['Inner Membrane'],[11]
1024,O16A4Lpp,O16 anitgen (x4) ligase (periplasm),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,18.3185,b3622,46878.0,28193.9284,12,[46878.0],[28193.9284],['Inner Membrane'],[12]
1025,MALTATr_f,Maltose O-acetyltransferase,Cytoplasmic,Alternate Carbon Metabolism,32.4876,b0459,20096.0,0,0,[20096.0],[0.0],['Cytoplasmic'],[0]
1026,DHBSH,"2,3-dihydroxybenzoylserine hydrolase",Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1027,ENTERES,Enterochelin Esterase,Cytoplasmic,Inorganic Ion Transport and Metabolism,3.0206,b0585,45652.0,0,0,[45652.0],[0.0],['Cytoplasmic'],[0]
1028,FEOXAMUtex,Ferroxamine (minus Fe3) secretion (to extracellular),Cytoplasmic,Inorganic Ion Transport and Metabolism,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1029,ARBTNtpp,Aerobactin secretion (to periplasm),Cytoplasmic,Inorganic Ion Transport and Metabolism,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1030,ARBTNtex,Aerobactin secretion (to extracellular),Cytoplasmic,"Transport, Outer Membrane",nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1031,23CAMPtex_f,23cAMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1032,23CCMPtex_f,23cCMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1033,23CUMPtex_f,23cUMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1034,23CGMPtex_f,23cGMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1035,3AMPtex_f,3AMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1036,3CMPtex_f,3CMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1037,LADGMDH,L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase,Cytoplasmic,Murein Recycling,22.0,b1326,26558.0,0,0,[26558.0],[0.0],['Cytoplasmic'],[0]
1038,ALAGLUE_f,L-alanyl-gamma-glutamate epimerase,Cytoplasmic,Murein Recycling,17.0,b1325,34674.0,0,0,[34674.0],[0.0],['Cytoplasmic'],[0]
1039,FEENTERtpp,Enterochelin transport (secretion),Inner Membrane,"Transport, Inner Membrane",22.0,b0591,43282.0,26322.94712,12,[43282.0],[26322.94712],['Inner Membrane'],[12]
1040,FEENTERtex,Enterochelin transport (secretion periplasm),Cytoplasmic,Inorganic Ion Transport and Metabolism,22.0,b3035,53741.0,5476.789809,4,[53741.0],[5476.789809],['Cytoplasmic'],[4]
1041,FE3HOXUtpp,Fe(III)hydroxamate unloaded secretion (extracellular),Cytoplasmic,Inorganic Ion Transport and Metabolism,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1042,FEOXAMUtpp,Ferroxamine (minus Fe3) secretion (to periplasm),Cytoplasmic,Inorganic Ion Transport and Metabolism,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1043,FECRMUtpp,Ferrichrome (minus Fe) secretion (to periplasm),Cytoplasmic,Inorganic Ion Transport and Metabolism,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1044,FE3HOXR2,Fe(III)hydroxamate reductase,Cytoplasmic,Inorganic Ion Transport and Metabolism,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1045,PTRCt2pp,Putrescine transport in via proton symport,Inner Membrane,"Transport, Inner Membrane",22.0,b0692 or b1296 or b2014,46495.0,26689.61276,12,"[46495.0, 50853.0, 49538.0]","[26689.61276, 27798.1692, 27618.53097]","['Inner Membrane', 'Inner Membrane', 'Inner Membrane']","[12, 12, 12]"
1046,GGGABAH,Gamma-glutamyl-gamma-aminobutyric acid hydrolase,Cytoplasmic,Alternate Carbon Metabolism,111.8694444,b1298,28013.0,0,0,[28013.0],[0.0],['Cytoplasmic'],[0]
1047,FRULYSK,Fructoselysine Kinase,Cytoplasmic,Alternate Carbon Metabolism,14.80483333,b3374,28332.0,0,0,[28332.0],[0.0],['Cytoplasmic'],[0]
1048,FDMO6,FMNH2-dependent monooxygenase (sulfoacetate),Cytoplasmic,Inorganic Ion Transport and Metabolism,0.86,b0935,41736.0,0,0,[41736.0],[0.0],['Cytoplasmic'],[0]
1049,SULFACabcpp,Sulfoacetate transport via ABC system (periplasm),Inner Membrane,"Transport, Inner Membrane",95.19583333,b0934 and b0933 and b0936,91221.0,18586.78707,8,[91221.0],[18586.78707],['Inner Membrane'],[8]
1050,ETHSO3tex_f,Ethanesulfonate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1051,BUTSO3tex_f,Butanesulfonate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1052,LIPOtex_f,Lipoate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b1377 or b2215 or b0929 or b0241,38922.0,0.0,0,"[41220.0, 40368.0, 39333.0, 38922.0]","[0.0, 17383.90751, 21633.15, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 16, 17, 0]"
1053,CYANSTpp,Cyanide sulfurtransferase (periplasmic),Cytoplasmic,Inorganic Ion Transport and Metabolism,230.0,b1308,11475.0,0,0,[11475.0],[0.0],['Cytoplasmic'],[0]
1054,MCPST,3-mercaptopyruvate sulfurtransferase,Cytoplasmic,Cysteine Metabolism,12.5,b2521,30812.0,0,0,[30812.0],[0.0],['Cytoplasmic'],[0]
1055,PHEMEabcpp,Protoheme transport via ABC system (periplasm),Inner Membrane,"Transport, Inner Membrane",95.19583333,b2198 and b2199 and b2197 and b2200 and b2201,100000.0,32450.501824,14,[100000.0],[32450.501824],['Inner Membrane'],[14]
1056,METSOX1abcpp,L-methionine S-oxide transport via ABC system (periplasm),Cytoplasmic,"Transport, Inner Membrane",nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1057,GALBDtex_f,Beta D-galactose transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b2215 or b0241 or b0929 or b1377,38922.0,0.0,0,"[40368.0, 38922.0, 39333.0, 41220.0]","[17383.90751, 0.0, 21633.15, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[16, 0, 17, 0]"
1058,LIPAHT2ex,Core oligosaccharide lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane),Cytoplasmic,Lipopolysaccharide Biosynthesis / Recycling,46.80901367,b0622,21770.0,0,0,[21770.0],[0.0],['Cytoplasmic'],[0]
1059,LIPAHTex,Lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane),Cytoplasmic,Lipopolysaccharide Biosynthesis / Recycling,46.80901367,b0622,21770.0,0,0,[21770.0],[0.0],['Cytoplasmic'],[0]
1060,ECAP1pp,Enterobacterial common antigen polymerase (periplasm),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,18.3185,b3785 and b3793,91006.0,31211.307123,13,[91006.0],[31211.307123],['Inner Membrane'],[13]
1061,UDCPDPpp,Undecaprenyl-diphosphatase (periplasm),Inner Membrane,Cell Envelope Biosynthesis,9.0,b1278 or b3057 or b0841,22399.0,9955.111111,4,"[29021.0, 29759.0, 22399.0]","[13420.77866, 16024.07692, 9955.111111]","['Inner Membrane', 'Inner Membrane', 'Inner Membrane']","[6, 7, 4]"
1062,ECAP2pp,Enterobacterial common antigen polymerase (periplasm),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,18.3185,b3785 and b3793,91006.0,31211.307123,13,[91006.0],[31211.307123],['Inner Membrane'],[13]
1063,ECA4OALpp,Enterobacterial common antigen (x4) O-antigen ligase (periplasm),Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,18.3185,b3622,46878.0,28193.9284,12,[46878.0],[28193.9284],['Inner Membrane'],[12]
1064,FE3Ri,Fe(III) reduction,Cytoplasmic,Cofactor and Prosthetic Group Biosynthesis,17.37,b3844,26242.0,0,0,[26242.0],[0.0],['Cytoplasmic'],[0]
1065,FE3HOXR3,Fe(III)hydroxamate reductase,Cytoplasmic,Inorganic Ion Transport and Metabolism,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1066,FEENTERR1,Fe-enterobactin reduction (Fe(III)-unloading),Cytoplasmic,Inorganic Ion Transport and Metabolism,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1067,FEENTERR3,Fe-enterobactin reduction (Fe(III)-unloading),Cytoplasmic,Inorganic Ion Transport and Metabolism,nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1068,SULFACtex_f,Sulfoaceate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b1377 or b2215 or b0241 or b0929,38922.0,0.0,0,"[41220.0, 40368.0, 38922.0, 39333.0]","[0.0, 17383.90751, 0.0, 21633.15]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 16, 0, 17]"
1069,EX_sulfac_e_f,Sulfoacetate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
1070,EX_butso3_e_f,Butanesulfonate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
1071,EX_ethso3_e_f,Ethanesulfonate exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
1072,NODOy,Nitric oxide dioxygenase,Cytoplasmic,Nitrogen Metabolism,670.0,b2552,43868.0,0,0,[43868.0],[0.0],['Cytoplasmic'],[0]
1073,GALM2pp,Aldose-1-epimerase,Cytoplasmic,Alternate Carbon Metabolism,12000.0,b0756,38190.0,0,0,[38190.0],[0.0],['Cytoplasmic'],[0]
1074,CU1abcpp,Copper (Cu +1) ABC transporter (periplasm),Inner Membrane,Inorganic Ion Transport and Metabolism,95.19583333,b0484,87873.0,17722.28571,8,[87873.0],[17722.28571],['Inner Membrane'],[8]
1075,HG2abcpp,Mercury (Hg+2) ABC transporter (periplasm),Inner Membrane,Inorganic Ion Transport and Metabolism,300.0,b3469,76840.0,16900.60109,8,[76840.0],[16900.60109],['Inner Membrane'],[8]
1076,GLCTR3,Glucosyltransferase III (LPS core synthesis),Cytoplasmic,Lipopolysaccharide Biosynthesis / Recycling,4.357545811,b3626,39040.0,0,0,[39040.0],[0.0],['Cytoplasmic'],[0]
1077,HEPT4,Heptosyltransferase IV (LPS core synthesis),Cytoplasmic,Lipopolysaccharide Biosynthesis / Recycling,18.3185,b3623,41729.0,0,0,[41729.0],[0.0],['Cytoplasmic'],[0]
1078,LA4NTpp,"4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))",Inner Membrane,Lipopolysaccharide Biosynthesis / Recycling,24.0530625,b2257,62543.0,28428.63636,12,[62543.0],[28428.63636],['Inner Membrane'],[12]
1079,NODOx,Nitric oxide dioxygenase,Cytoplasmic,Nitrogen Metabolism,360.0,b2552,43868.0,0,0,[43868.0],[0.0],['Cytoplasmic'],[0]
1080,NOtex_f,Nitric oxide transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1081,NOtpp_f,NO transport (diffusion),Inner Membrane,Inorganic Ion Transport and Metabolism,nan,s0001,0,0,0,[0.0],[0.0],['Inner Membrane'],[0]
1082,NHFRBO,NADH:flavorubredoxin oxidoreductase,Cytoplasmic,Nitrogen Metabolism,316.15,b2711 and b2710,95638.0,0,0,[95638.0],[0.0],['Cytoplasmic'],[0]
1083,N2Otpp_f,Nitrious oxide transport (diffusion),Inner Membrane,Inorganic Ion Transport and Metabolism,nan,s0001,0,0,0,[0.0],[0.0],['Inner Membrane'],[0]
1084,N2Otex_f,Nitrious oxide transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1085,CRNt8pp,L-carnitine/D-carnitine antiporter (periplasm),Inner Membrane,"Transport, Inner Membrane",22.0,b0040,56587.0,28518.05159,12,[56587.0],[28518.05159],['Inner Membrane'],[12]
1086,CRNt2rpp_f,L-carnitine outward transport (H+ antiport),Inner Membrane,"Transport, Inner Membrane",22.0,b4111,54846.0,27642.384,12,[54846.0],[27642.384],['Inner Membrane'],[12]
1087,CRNDt2rpp_f,D-carnitine outward transport (H+ antiport),Inner Membrane,"Transport, Inner Membrane",22.0,b4111,54846.0,27642.384,12,[54846.0],[27642.384],['Inner Membrane'],[12]
1088,CTBTt2rpp_f,Cronobetaine outward transport (H+ antiport),Inner Membrane,"Transport, Inner Membrane",22.0,b4111,54846.0,27642.384,12,[54846.0],[27642.384],['Inner Membrane'],[12]
1089,42A12BOOXpp,"4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)",Cytoplasmic,Nitrogen Metabolism,86.03333333,b1386,84379.0,0,0,[84379.0],[0.0],['Cytoplasmic'],[0]
1090,TYROXDApp,Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (periplasm),Cytoplasmic,Nitrogen Metabolism,2.775,b1386,84379.0,0,0,[84379.0],[0.0],['Cytoplasmic'],[0]
1091,PACALDt2rpp_f,Phenylacetaldehyde reversible transport via proton symport (periplasm),Cytoplasmic,"Transport, Inner Membrane",nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1092,PEAMNtex_f,Phenethylamine transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1093,PACALDtex_f,Phenethylacetaldehyde transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1094,LIPOt2pp,Lipoate transport via proton symport (periplasm),Cytoplasmic,"Transport, Inner Membrane",nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1095,NTRIR4pp,"Nitrite Reductase (Menaquinole-8, periplasm)",Inner Membrane,Nitrogen Metabolism,700.0,b4070 and b4071 and b4072 and b4073,134026.0,18402.55975,8,[134026.0],[18402.55975],['Inner Membrane'],[8]
1096,NTRIR3pp,"Nitrite Reductase (Ubiquinole-8, periplasm)",Inner Membrane,Nitrogen Metabolism,700.0,b4070 and b4071 and b4072 and b4073,134026.0,18402.55975,8,[134026.0],[18402.55975],['Inner Membrane'],[8]
1097,INOSTt4pp,Na+/myo-inositol symporter (periplasm),Inner Membrane,"Transport, Inner Membrane",22.0,b3679,62085.0,31966.70753,14,[62085.0],[31966.70753],['Inner Membrane'],[14]
1098,PHEMEtiex,Protoheme transport irreversible out via diffusion (periplasm to extracellular),Cytoplasmic,"Transport, Outer Membrane",nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1099,AGM3PA,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase,Cytoplasmic,Murein Recycling,25.0,b0110,20536.0,0,0,[20536.0],[0.0],['Cytoplasmic'],[0]
1100,CYANtex_f,Cyanide transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1101,SO3tex_f,Sulfite transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1102,TCYNTtex_f,Thiocyanate transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1103,ACANTHAT,Acetyl-CoA:anthranilate acetyltransferase,Cytoplasmic,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",32.4876,b1463,32275.0,0,0,[32275.0],[0.0],['Cytoplasmic'],[0]
1104,METSOX2abcpp,L-methionine R-oxide transport via ABC system (periplasm),Cytoplasmic,"Transport, Inner Membrane",nan,,0,0,0,[0],[0],['Cytoplasmic'],[0]
1105,METSOX1tex_f,L-methionine S-oxide diffusion (extracellular),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1106,METSOX2tex_f,L-methionine R-oxide diffusion (extracellular),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1107,3UMPtex_f,3UMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1108,3GMPtex_f,3GMP transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1109,FALDtpp_f,Formaldehyde transport via diffusion (periplasm),Inner Membrane,"Transport, Inner Membrane",nan,s0001,0,0,0,[0.0],[0.0],['Inner Membrane'],[0]
1110,EX_tym_e_f,Tyramine exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
1111,METSOXR1,L-methionine-S-oxide reductase,Cytoplasmic,Methionine Metabolism,0.048,(b2582 and b4219) or (b3781 and b4219) or (b3551 and b2582) or (b3551 and b3781),35122.0,0.0,0,"[38870.0, 35122.0, 101406.0, 97658.0]","[0.0, 0.0, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 0, 0, 0]"
1112,METSOXR2,L-methionine-R-sulfoxide reductase,Cytoplasmic,Methionine Metabolism,3.455,(b2582 and b1778) or (b3781 and b1778) or (b1832 and b3781) or (b1832 and b2582),27258.0,0.0,0,"[31006.0, 27258.0, 29929.0, 33677.0]","[0.0, 0.0, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 0, 0, 0]"
1113,DAPAL,"2,3-diaminopropionate amonnia lyase",Cytoplasmic,Alternate Carbon Metabolism,24.6,b2871,43328.0,0,0,[43328.0],[0.0],['Cytoplasmic'],[0]
1114,AMPTASECG,Alanyl aminopeptidase (cys-gly),Cytoplasmic,Cysteine Metabolism,38.75333333,b0932 or b4260 or b2523 or b0237,46180.0,0.0,0,"[98919.0, 54880.0, 46180.0, 52915.0]","[0.0, 0.0, 0.0, 0.0]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 0, 0, 0]"
1115,EX_imp_e_f,IMP exchange,Exchange,Extracellular exchange,nan,,0,0,0,[0],[0],['Exchange'],[0]
1116,DOPAtex_f,Dopamine transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1117,4HOXPACDtex_f,4-hydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm),Cytoplasmic,"Transport, Outer Membrane Porin",100000000.0,b0241 or b0929 or b1377 or b2215,38922.0,0.0,0,"[38922.0, 39333.0, 41220.0, 40368.0]","[0.0, 21633.15, 0.0, 17383.90751]","['Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic', 'Cytoplasmic']","[0, 17, 0, 16]"
1118,LACZpp,B-galactosidase,Cytoplasmic,Alternate Carbon Metabolism,11.7,b2132,83460.0,0,0,[83460.0],[0.0],['Cytoplasmic'],[0]
1119,GPDDA1pp,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine),Cytoplasmic,Glycerophospholipid Metabolism,3.2,b2239,40843.0,0,0,[40843.0],[0.0],['Cytoplasmic'],[0]
1120,GPDDA5pp,Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol),Cytoplasmic,Glycerophospholipid Metabolism,3.2,b2239,40843.0,0,0,[40843.0],[0.0],['Cytoplasmic'],[0]
