Model,FVA_Percent,Analysis_Type,Gamma_fMSA,ATPM,Uptake_Bound,Reaction,Original_Value,Min_Value,Max_Value,FVA_Difference
Homog,0,all_reactions,1,6.89,1000,rx_EX_tyr__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_btn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_ptrc_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_spmd_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_thym_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_xtsn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_AIRC3_b,0.439429133376977,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_ADSL2r_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_fe2_e_b,0.00809911304419755,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_PUNP5_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PUNP6_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PUNP7_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_glc__D_e_b,15.1779296338431,0.291914893617021,1000,999.708085106383
Homog,0,all_reactions,1,6.89,1000,rx_PUNP1_b,0.0083151160590817,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PUNP2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PUNP3_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_LYSAM_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_IPPMIa_b,0.437784110416436,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_alltn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_MDH_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_FUM_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_OHPBAT_b,0.000669009337766168,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_dgsn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_arab__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_fru_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_gal_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_xyl__D_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_duri_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_for_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_gly_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_h2_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_lys__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_ser__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_thm_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_trp__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_din_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_fmn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_gthox_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_AGPR_b,0.327438570257289,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_G1SAT_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GUI1_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_PGAMT_b,0.0714569973683393,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GLUR_b,0.0275773849141667,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_UAG2E_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_EX_acald_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_melib_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_sucr_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_tre_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_zn2_e_b,0.000324004522326214,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_HACD5_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GHMT2r_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ADK4_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_KARA1_b,0.849549857678911,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_KARA2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ICHORS_copy2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_DHBD_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_RBP4E_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_HACD6_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ECOAH1_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ECOAH2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ECOAH3_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_UGLT_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_XYLI2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PMANM_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_UDPG4E_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_XYLI1_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_LCARS_b,0,0,655.003813206468,655.003813206468
Homog,0,all_reactions,1,6.89,1000,rx_ALCD19_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_RMPA_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_SBTPD_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GLTPD_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_TGBPA_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_MANAO_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_TAGURr_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_tmao_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_HACD4_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_HACD7_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ADK1_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_26dap__M_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_acnam_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_amp_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_dha_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_fuc__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_glyald_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_rmn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_ttdca_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_glyclt_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_g6p_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_2ddglcn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_galct__D_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_idon__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_indole_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_3hcinnm_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_acmana_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_galur_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_but_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_cbl1_e_b,0.000223003112588721,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_SERASr_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_MLTP2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_gbbtn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_tma_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_malttr_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_CYTK1_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_CYTK2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GK1_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_HACD1_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_HACD2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_hdcea_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_NDPK7_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GLYAT_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_CRNBTCT_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_CRNCBCT_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_CRNCDH_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_NDPK2_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_NDPK3_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_NDPK4_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_DGK1_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_DTMPK_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_NDPK1_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PGMT_b,0.194944720960854,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_nmn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_urea_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_f6p_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_lac__D_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_UMPK_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_DDPGALA_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_ttdcea_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_F6PA_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_h2s_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_gthrd_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_IDOND_b,0,0,655.003813206468,655.003813206468
Homog,0,all_reactions,1,6.89,1000,rx_MCOATA_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_DAPE_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_SDPTA_b,0.361030039113646,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_met__D_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_tartr__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_taur_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_maltpt_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_glcur_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_ARAI_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_M1PD_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_G3PD2_b,0.161646256194131,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_FCI_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_FCLPA_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_UAGAAT_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PRPPS_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PRMICI_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_SERAT_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ASPK_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ASAD_b,1.04615660183762,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_mmet_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_CBMKr_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_AMANAPEr_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_NNATr_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GAPD_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ARGSL_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_EX_mg2_e_b,0.00825311519369828,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_ACOATA_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_MLTP3_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_OCBT_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GARFT_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PHETA1_b,0.180023512696566,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_MCITL2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ACOTA_b,0.327438570257289,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PRAGSr_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_acac_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_PPAKr_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_PPM2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_adn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_ins_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_G6PDH2r_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_glyc3p_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_lcts_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_nac_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_ocdca_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_FBA3_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ADK3_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_HSDy_b,0.685126562723978,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_dad_2_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_ser__D_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_gam6p_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_15dap_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_ocdcea_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_cynt_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_galctn__D_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_glyb_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_GLUtex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GLYtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_GLYALDtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_GLYBtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_GLYCtex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GLYC3Ptex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GLYCLTtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_GTPtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_GUAtex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_Htex_b,24.7981021441687,0,655.508029840897,655.508029840897
Homog,0,all_reactions,1,6.89,1000,rx_H2tex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_H2Otex_b,46.7909808797956,0,656.463387674554,656.463387674554
Homog,0,all_reactions,1,6.89,1000,rx_O2tpp_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_PYRt2rpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_XANtpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_DAPtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_12PPDStex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_DDGLCNtex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_26DAHtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_HCINNMtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_HPPPNtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_ACtex_b,13.4382514717808,0,655.508029840897,655.508029840897
Homog,0,all_reactions,1,6.89,1000,rx_ACALDtex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ACMANAtex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ACACT7r_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ACACT2r_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ACACT3r_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ACACT4r_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_SUCFUMtpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_TARTRt7pp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_AHGDx_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_ca2_e_b,0.00495206911901053,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_EX_so3_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_AKGt2rpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_ascb__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_ala_B_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_agm_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_minohp_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_ppt_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_hxa_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_lyx__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_acmum_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_dca_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_all__D_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_octa_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_xylu__L_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_gdp_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_gtp_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_THMDt2pp_copy2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_TRPt2rpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_TYRt2rpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_URIt2pp_copy2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_XTSNt2rpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_fruur_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_GALtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_GALCTtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_GALCTNtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_GALTtex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GALURtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_ACACt2pp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_TKT2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_EX_ch4_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_GAMtex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_GBBTNtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_ARBt2rpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_CO2tpp_b,20.7918139937688,0,656.463387674553,656.463387674553
Homog,0,all_reactions,1,6.89,1000,rx_DHAtpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ARGAGMt7pp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ASNt2rpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_HIStex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_HXAtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_HYXNtex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_IDONtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_ILEtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_INSTtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_INStex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_Ktex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_D_LACtex_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_FRULYStex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_EX_fad_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_GALCTt2rpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ASPtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_ACALDtpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ACt2rpp_b,13.4382514717808,0,655.508029840898,655.508029840898
Homog,0,all_reactions,1,6.89,1000,rx_EX_fe3dcit_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_fe3hox_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_fecrm_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_feenter_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_feoxam_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_cbi_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_arbtn_fe3_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_cpgn_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_EX_adocbl_e_b,0,0,0,0
Homog,0,all_reactions,1,6.89,1000,rx_ATPS4rpp_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_INDOLEtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_L_LACtex_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_ADEt2rpp_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_ADNt2pp_copy2_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ALLTNt2rpp_b,0,0,654.711898312851,654.711898312851
Homog,0,all_reactions,1,6.89,1000,rx_ECOAH8_b,0,0,654.711898312852,654.711898312852
Homog,0,all_reactions,1,6.89,1000,rx_GUAtpp_b,0,0,654.711898312851,654.711898312851
