export_fraction,gamma,glc_uptake,mu,phiEc,phiEm,phiEr,phiCm,phiR,phiCc,unassigned
0.1,0.3,10.694444444444445,0.8031743194672732,0.226256557774364,0.010955569341621696,0.10210677710326863,0.008944633003204297,0.1357364599899692,0.0,0.48400000000004667
0.1,0.3,11.085069444444445,0.8114551511610536,0.2241405471128282,0.011443994112291798,0.1020081909257696,0.009271344435951206,0.13713592054621807,0.0,0.4839999999999252
0.1,0.3,11.5625,0.8215761676756993,0.2215543118599309,0.012040957721017365,0.10188769670883024,0.00967065840930854,0.13884637233719319,0.0,0.4840000000000044
0.1,0.3,12.12673611111111,0.8326013577152827,0.22007490210476607,0.012821126418266672,0.10025176420908552,0.0101425749232763,0.14070962945388277,0.0,0.48399999999998655
0.1,0.3,12.777777777777779,0.8446496738300431,0.21949695340943762,0.013779248426591156,0.09729090663709679,0.010687093977854485,0.1427457948772773,0.0,0.4839999999999957
0.1,0.3,13.515625,0.8583044320934344,0.21884194488806122,0.014865120036025734,0.09393526805550799,0.011304215573043092,0.14505344902379042,0.0,0.48400000000000065
0.1,0.3,14.340277777777777,0.8718435068314658,0.21380478047470153,0.015846909731986214,0.09501281503932513,0.011993939708842124,0.14734155265451773,0.0,0.484000000000001
0.1,0.3,15.25173611111111,0.8859513237990091,0.20808507487379116,0.016910975500050062,0.09638915689219112,0.012889016650885493,0.14972577372203255,0.0,0.4839999999999979
0.1,0.3,16.25,0.8995456856349554,0.2021312242158783,0.018060798607737828,0.09757439503626879,0.014210358909621825,0.15202322087230746,0.0,0.4839999999999931
0.1,0.3,17.335069444444443,0.9111803587925207,0.2002094678100114,0.01911130381804445,0.09545134882207751,0.015238396588295716,0.153989480635936,0.0,0.4840000000000004
0.1,0.3,18.506944444444443,0.9230760943924701,0.20050047514865083,0.02012782233652526,0.09127519950451615,0.016096640770763716,0.15599985995232746,0.0,0.48399999999999116
0.1,0.3,19.765625,0.9357625868132065,0.2011414431151783,0.021203222008847715,0.08652807659481705,0.01698337886241209,0.1581438771714319,0.0,0.48399999999999205
0.1,0.3,21.11111111111111,0.9493240097457167,0.2018266157690562,0.022352787175813366,0.08145356589824394,0.017931271305208666,0.16043575764702614,0.0,0.48399999999999777
0.1,0.3,22.54340277777778,0.9637603631900086,0.20255599311027636,0.023576517837421693,0.07605166741479355,0.01894031809915337,0.16287550137911147,0.0,0.4839999999999985
0.1,0.3,24.0625,0.9786368432688832,0.2031406366725197,0.02488455472389357,0.07045975570718353,0.020125424257209666,0.16538962651244127,0.0,0.4840000000000071
0.1,0.3,25.66840277777778,0.9873542964991985,0.20460812235109793,0.026213053980465258,0.06484737453060721,0.02146857125850252,0.16686287610836456,0.0,0.4839999999999991
0.1,0.3,27.361111111111107,0.9937802319574293,0.2083244373826624,0.027596765331661083,0.057245616129495004,0.022884320800405793,0.16794885920080554,0.0,0.48399999999999593
0.1,0.3,29.140625,0.9999554279967889,0.21259014229455306,0.02905839461407975,0.04898632235935313,0.0243726728829195,0.16899246733145734,0.0,0.48399999999999793
0.1,0.3,31.006944444444443,0.9999658369995769,0.2127487000758168,0.02910032046577672,0.0487547026836043,0.024402049814378192,0.1689942264529285,0.0,0.484
0.1,0.3,32.96006944444444,0.9999658369995703,0.2127487000758158,0.029100320465755166,0.04875470268360425,0.0244020498143781,0.1689942264529274,0.0,0.48399999999997595
0.1,0.3,35.0,0.9999658369995724,0.2127487000758221,0.029100320465776805,0.04875470268360528,0.0244020498143782,0.16899422645292775,0.0,0.4840000000000054
0.1,0.25,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.25,0.8857142857142859,0.05401264101499034,0.08689437636051865,0.0006078324912931518,0.01520928019057995,0.0007407948372227085,0.009128136331533369,0.0,0.11258042069424842
0.1,0.25,1.5714285714285716,0.11638596110601018,0.15537532587880007,0.0013097520758331793,0.02238449032801814,0.0013143134208789989,0.019669227426915722,0.0,0.20005310982713584
0.1,0.25,2.2571428571428576,0.17848094739296133,0.21040317180201196,0.0020085394245417353,0.029666774500082288,0.0018878320045352893,0.030163280109410467,0.0,0.2741295987527344
0.1,0.25,2.9428571428571435,0.24056502595951004,0.2646881216723955,0.002707204022969199,0.03695325483378806,0.00246135058819158,0.0406554893871572,0.0,0.3474654216303735
0.1,0.25,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422912,0.04423973516748968,0.00303486917184787,0.05114769866490698,0.0,0.4208024646487076
0.1,0.25,4.314285714285715,0.3646148279272221,0.36309675715158546,0.004103201307263016,0.05157174631668221,0.0036083877555041603,0.06161990591970054,0.0,0.48400000000022225
0.1,0.25,5.000000000000001,0.425845785469122,0.34387146957775416,0.004792265288722912,0.05918641930538525,0.004181906339160451,0.07196793774428162,0.0,0.48400000000025256
0.1,0.25,5.685714285714287,0.48537576155833906,0.3247887345404195,0.005462187236492462,0.06696514759471278,0.004755424922816742,0.0820285037033593,0.0,0.48399999999997945
0.1,0.25,6.371428571428573,0.5441555479730884,0.3057552246243955,0.006123666907598132,0.07482987506630119,0.005328943506473032,0.09196228760745195,0.0,0.4839999999999362
0.1,0.25,7.057142857142859,0.6029100026330139,0.286722128220771,0.006784861507221702,0.0826987551665143,0.005902462090129322,0.10189179044497935,0.0,0.4840000000000152
0.1,0.25,7.742857142857145,0.659754820982248,0.26760815067895677,0.007424565970936588,0.09099273511493078,0.0064759806737856125,0.11149856474599992,0.0,0.4839999999999808
0.1,0.25,8.428571428571429,0.6979708129142224,0.2568386388046926,0.006927033061372425,0.09522775863705718,0.007049499257441902,0.11795706738250358,0.0,0.4840000000000024
0.1,0.25,9.114285714285716,0.7156852527000324,0.25414427272914314,0.007862612128882182,0.09341928692448073,0.007623017841098193,0.12095080770630548,0.0,0.48400000000000826
0.1,0.25,9.8,0.7332440560806913,0.251473578933021,0.00877276432734285,0.09163887235959714,0.008196536424754482,0.12391824547763684,0.0,0.4839999999999958
0.1,0.25,10.0,0.7376746968154413,0.25079967846000006,0.008930950181660482,0.09123853252031267,0.008363812678320901,0.12466702376180959,0.0,0.4839999999999853
0.1,0.25,10.043402777777779,0.7386356111573059,0.2506535233848831,0.008965272321931103,0.09115166967841834,0.008400113948626112,0.1248294182855847,0.0,0.48400000000001175
0.1,0.25,10.17361111111111,0.7415183541828892,0.2502150581594393,0.009068238742742419,0.09089108115273623,0.00850901775954175,0.1253166018569083,0.0,0.4839999999999961
0.1,0.25,10.390625,0.7463229258921886,0.2494842827837113,0.009239849444094497,0.09045676694326608,0.008690524111067811,0.12612857447577988,0.0,0.4839999999999798
0.1,0.25,10.694444444444445,0.7530493262852103,0.24846119725775304,0.009480104425987705,0.08984872705000761,0.008944633003204297,0.12726533614220054,0.0,0.4840000000000196
0.1,0.25,11.085069444444445,0.7613349386333449,0.24720095564028116,0.009934817313673107,0.08892727593976503,0.009271344435951206,0.12866560462903529,0.0,0.48400000000019416
0.1,0.25,11.5625,0.771404854330422,0.24566932149680484,0.010513475481690246,0.08777912227454802,0.00967065840930854,0.13036742038184135,0.0,0.48400000000066823
0.1,0.25,12.12673611111111,0.7833056637905932,0.24385920841669664,0.011197344225631171,0.08642221339755284,0.0101425749232763,0.13237865718061026,0.0,0.48399999999977344
0.1,0.25,12.777777777777779,0.7970373670138864,0.2417706164019079,0.011986423545599008,0.08485654930867602,0.010687093977854485,0.13469931502534682,0.0,0.48399999999946264
0.1,0.25,13.515625,0.8125999640002869,0.23940354545323733,0.012880713441639198,0.08308213000787226,0.011304215573043092,0.13732939391604848,0.0,0.48400000000053545
0.1,0.25,14.340277777777777,0.8299934547497795,0.23675799556807156,0.013880213913615084,0.08109895549527851,0.011993939708842124,0.14026889385271274,0.0,0.48400000000037496
0.1,0.25,15.25173611111111,0.8471207072945341,0.2341529404338002,0.014679543017975508,0.07924784919558255,0.012756266385251581,0.1431633995327763,0.0,0.4839999999996932
0.1,0.25,16.25,0.8648031028983236,0.2314634480189637,0.016217472591110775,0.07657615800947055,0.013591195602271462,0.1461517243898167,0.0,0.48399999999941967
0.1,0.25,17.335069444444443,0.8814742365155567,0.2289277685691617,0.01726937027080715,0.07433498623139752,0.014498727359901768,0.1489691459711291,0.0,0.4839999999999977
0.1,0.25,18.506944444444443,0.8989732437915084,0.2262661695605755,0.018270525679858835,0.07205796289039712,0.015478861658142499,0.15192647820076494,0.0,0.4839999999999975
0.1,0.25,19.765625,0.9140332400012465,0.2239755441380179,0.01946497282920759,0.06955626496865565,0.016531598496993656,0.15447161756021066,0.0,0.48400000000001375
0.1,0.25,21.11111111111111,0.9289847107592188,0.2217014254318045,0.02076894101139755,0.06687427768751292,0.017656937876455232,0.156998416118308,0.0,0.4840000000000045
0.1,0.25,22.54340277777778,0.9449007925338347,0.2192805893897119,0.022157036173083237,0.06401925896887757,0.018854879796527238,0.15968823393821807,0.0,0.48399999999999926
0.1,0.25,24.0625,0.9617814853250956,0.2167130360117444,0.023629258314265558,0.06099120881274843,0.020125424257209666,0.16254107101994117,0.0,0.4840000000000044
0.1,0.25,25.66840277777778,0.979477053073973,0.21402154014055005,0.025691948449876184,0.05728631679418667,0.02146857125850252,0.16553162196950144,0.0,0.4840000000000069
0.1,0.25,27.361111111111107,0.9929856683848924,0.21196687971632852,0.02759229417648818,0.0537419262905105,0.022884320800405793,0.16781457795704682,0.0,0.484000000000002
0.1,0.25,29.140625,0.9999554279967837,0.21259014229455045,0.02905839461407982,0.04898632235935264,0.0243726728829195,0.16899246733145645,0.0,0.4839999999999937
0.1,0.25,31.006944444444443,0.9999658369995688,0.21274870007581925,0.029100320465776697,0.04875470268360385,0.024402049814378157,0.16899422645292714,0.0,0.4840000000000006
0.1,0.25,32.96006944444444,0.9999658369995721,0.21274870007582572,0.029100320465776854,0.04875470268360605,0.024402049814378227,0.1689942264529277,0.0,0.4840000000000098
0.1,0.25,35.0,0.9999658369995819,0.21274870007582228,0.029100320465776864,0.04875470268360614,0.02440204981437826,0.16899422645292936,0.0,0.4840000000000082
0.1,0.2,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,0.8857142857142859,0.05401264101499034,0.08689437636051865,0.0006078324912931518,0.01520928019057995,0.0007407948372227085,0.009128136331533369,0.0,0.11258042069424842
0.1,0.2,1.5714285714285716,0.11638596110601018,0.15537532587880007,0.0013097520758331793,0.02238449032801814,0.0013143134208789989,0.019669227426915722,0.0,0.20005310982713584
0.1,0.2,2.2571428571428576,0.17848094739296133,0.21040317180201196,0.0020085394245417353,0.029666774500082288,0.0018878320045352893,0.030163280109410467,0.0,0.2741295987527344
0.1,0.2,2.9428571428571435,0.24056502595951004,0.2646881216723955,0.002707204022969199,0.03695325483378806,0.00246135058819158,0.0406554893871572,0.0,0.3474654216303735
0.1,0.2,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422912,0.04423973516748968,0.00303486917184787,0.05114769866490698,0.0,0.4208024646487076
0.1,0.2,4.314285714285715,0.3646148279272221,0.36309675715158546,0.004103201307263016,0.05157174631668221,0.0036083877555041603,0.06161990591970054,0.0,0.48400000000022225
0.1,0.2,5.000000000000001,0.425845785469122,0.34387146957775416,0.004792265288722912,0.05918641930538525,0.004181906339160451,0.07196793774428162,0.0,0.48400000000025256
0.1,0.2,5.685714285714287,0.48537576155833906,0.3247887345404195,0.005462187236492462,0.06696514759471278,0.004755424922816742,0.0820285037033593,0.0,0.48399999999997945
0.1,0.2,6.371428571428573,0.544155547973086,0.30575522462433125,0.006123666907598083,0.07482987506630176,0.005328943506473032,0.09196228760745154,0.0,0.48399999999987203
0.1,0.2,7.057142857142859,0.5710326075861002,0.30034594003590165,0.005862372429014043,0.0753847125368487,0.005902462090129322,0.09650451068205095,0.0,0.48399999999996635
0.1,0.2,7.742857142857145,0.5895770020683724,0.2975253378286253,0.006786851905558107,0.07357331418928997,0.0064759806737856125,0.09963851334955494,0.0,0.4839999999999903
0.1,0.2,8.428571428571429,0.6067862046658999,0.29490781808678546,0.0074119861171756665,0.07208382612635313,0.007049499257441902,0.1025468685885371,0.0,0.4839999999999891
0.1,0.2,9.114285714285716,0.6239841685341438,0.2922920077560074,0.008037841029210714,0.07059380729685322,0.007623017841098193,0.10545332448227032,0.0,0.4839999999999703
0.1,0.2,9.8,0.6406369041671182,0.28975912662664494,0.008776095523760527,0.0690006032679802,0.008196536424754482,0.10826763680424298,0.0,0.48399999999997156
0.1,0.2,10.0,0.6451202321297621,0.28907721242638573,0.008934845788485963,0.0685988086036904,0.008363812678320901,0.1090253192299298,0.0,0.4840000000000003
0.1,0.2,10.043402777777779,0.6460931765660946,0.28892922757387635,0.00896929680079612,0.06851161358105819,0.008400113948626112,0.10918974683966999,0.0,0.483999999999984
0.1,0.2,10.17361111111111,0.6490120098751084,0.2884852730164214,0.00907264983772669,0.06825002851316123,0.00850901775954175,0.10968302966889333,0.0,0.48400000000000754
0.1,0.2,10.390625,0.6538767320567936,0.28774534875399743,0.009244904899277621,0.0678140533999996,0.008690524111067811,0.11050516771759814,0.0,0.4840000000000488
0.1,0.2,10.694444444444445,0.6606873431111434,0.2867094547864616,0.009486061985448923,0.06720368824157369,0.008944633003204297,0.11165616098578324,0.0,0.4839999999999631
0.1,0.2,11.085069444444445,0.6692807000066735,0.2854024051895412,0.009851743633420548,0.06636606756806664,0.009271344435951206,0.11310843830112782,0.0,0.48399999999965027
0.1,0.2,11.5625,0.6793972463364374,0.2838636785269832,0.010430443882921194,0.06521708376368753,0.00967065840930854,0.11481813463085792,0.0,0.4840000000003655
0.1,0.2,12.12673611111111,0.6913531647261411,0.282045183378803,0.011114362359532608,0.06385919381312921,0.0101425749232763,0.11683868483871784,0.0,0.4839999999996897
0.1,0.2,12.777777777777779,0.7051484551758084,0.27994691974739083,0.011903499063368572,0.06229239771627732,0.010687093977854485,0.11917008892471162,0.0,0.4840000000000134
0.1,0.2,13.515625,0.7206766419065062,0.2775850825928427,0.01278006685744026,0.060536282048140065,0.011304215573043092,0.12179435248219955,0.0,0.4839999999998541
0.1,0.2,14.340277777777777,0.7362037377901225,0.27522341128568784,0.01349361917641208,0.05887059771555672,0.011993939708842124,0.1244184316865307,0.0,0.4839999999997299
0.1,0.2,15.25173611111111,0.7533652648193758,0.2726131429989488,0.014282282265814288,0.05702957819005777,0.012756266385251581,0.12731872975447453,0.0,0.483999999999708
0.1,0.2,16.25,0.7721451554059053,0.2697567216119552,0.015146153463398884,0.05501339767614761,0.013591195602271462,0.130492531263598,0.0,0.48399999999886384
0.1,0.2,17.335069444444443,0.7925318371509052,0.2666559072892707,0.016085302875151142,0.05282218164139027,0.014498727359901768,0.133937880478503,0.0,0.4839999999998541
0.1,0.2,18.506944444444443,0.8144700564252495,0.26331910410514026,0.017100065228642117,0.05045652914459233,0.015478861658142499,0.13764543953586716,0.0,0.48399999999971105
0.1,0.2,19.765625,0.8377557670300727,0.25977734749654774,0.01801590636053406,0.04809442269795608,0.016531598496993656,0.1415807246280823,0.0,0.48400000000004184
0.1,0.2,21.11111111111111,0.8622743872688854,0.2560480653259167,0.019171811460331187,0.04539881353719674,0.017656937876455232,0.14572437144844164,0.0,0.4840000000000396
0.1,0.2,22.54340277777778,0.8882882484249445,0.25209135705347385,0.020428720110087905,0.04250432871439865,0.018854879796527238,0.15012071398381563,0.0,0.48400000000003585
0.1,0.2,24.0625,0.9042354813596409,0.24966578286406962,0.022085396078111184,0.03930760004944475,0.020125424257209666,0.15281579634977932,0.0,0.48400000000004784
0.1,0.2,25.66840277777778,0.9210455930065462,0.24710896481976488,0.023668696989345497,0.036097061250451944,0.02146857125850252,0.15565670521810632,0.0,0.48399999999997173
0.1,0.2,27.361111111111107,0.9375434562364557,0.2445996397564093,0.025999007510752067,0.03207218729891685,0.022884320800405793,0.15844484410396104,0.0,0.4840000000000255
0.1,0.2,29.140625,0.9507150820438636,0.24259623558447355,0.027036416725811054,0.029323825525486513,0.0243726728829195,0.16067084886541294,0.0,0.48400000000001764
0.1,0.2,31.006944444444443,0.9614855526661298,0.24095804720895023,0.02716250481848348,0.027454761856408855,0.025933627506043624,0.16249105840057596,0.0,0.4840000000000156
0.1,0.2,32.96006944444444,0.9705784123264579,0.2395750233753707,0.027546319078466615,0.025283721104053247,0.027567184669778175,0.1640277516831714,0.0,0.48400000000000215
0.1,0.2,35.0,0.9718084705833929,0.23938793152308974,0.027680704019345217,0.024789656441515626,0.02790607640692112,0.1642356315285934,0.0,0.4839999999999982
0.1,0.15,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.15,0.8857142857142859,0.05401264101499034,0.08689437636051865,0.0006078324912931518,0.01520928019057995,0.0007407948372227085,0.009128136331533369,0.0,0.11258042069424842
0.1,0.15,1.5714285714285716,0.11638596110601018,0.15537532587880007,0.0013097520758331793,0.02238449032801814,0.0013143134208789989,0.019669227426915722,0.0,0.20005310982713584
0.1,0.15,2.2571428571428576,0.17848094739296133,0.21040317180201196,0.0020085394245417353,0.029666774500082288,0.0018878320045352893,0.030163280109410467,0.0,0.2741295987527344
0.1,0.15,2.9428571428571435,0.24056502595951004,0.2646881216723955,0.002707204022969199,0.03695325483378806,0.00246135058819158,0.0406554893871572,0.0,0.3474654216303735
0.1,0.15,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422912,0.04423973516748968,0.00303486917184787,0.05114769866490698,0.0,0.4208024646487076
0.1,0.15,4.314285714285715,0.36461482792722444,0.36309675715140366,0.004103201307262933,0.05157174631668303,0.0036083877555041603,0.061619905919700936,0.0,0.4840000000000415
0.1,0.15,5.000000000000001,0.417166773978404,0.3479489333536157,0.003710488084397815,0.05765748580884268,0.004181906339160451,0.07050118480235028,0.0,0.48400000000003646
0.1,0.15,5.685714285714287,0.4344732487597911,0.3453166184864099,0.004440576603552906,0.05606139958143895,0.004755424922816742,0.0734259790404047,0.0,0.48400000000000915
0.1,0.15,6.371428571428573,0.45168371165555976,0.3426989070530567,0.0050656299966507804,0.05457197103805669,0.005328943506473032,0.07633454726978961,0.0,0.48399999999989796
0.1,0.15,7.057142857142859,0.4688941745513323,0.34008119561996303,0.005690683389747638,0.053082542494675325,0.005902462090129322,0.07924311549917516,0.0,0.4840000000000471
0.1,0.15,7.742857142857145,0.4861046374471063,0.3374634841866553,0.0063157367828450845,0.05159311395129338,0.0064759806737856125,0.08215168372856096,0.0,0.48399999999998256
0.1,0.15,8.428571428571429,0.5033020123317394,0.3348477634429529,0.0069259736947725175,0.050118723070454715,0.007049499257441902,0.08505804008406397,0.0,0.4840000000000316
0.1,0.15,9.114285714285716,0.519942230348941,0.3323167863862321,0.0069054727390740495,0.04928448575224267,0.007623017841098193,0.08787023692897104,0.0,0.48399999999992294
0.1,0.15,9.8,0.5355230074151652,0.3299469502852653,0.007438658867421023,0.04791446590199494,0.008196536424754482,0.09050338825316293,0.0,0.48400000000000026
0.1,0.15,10.0,0.5398285429543225,0.3292920783532473,0.007722120295161492,0.04739096466836391,0.008363812678320901,0.09123102375928051,0.0,0.484000000000076
0.1,0.15,10.043402777777779,0.5407629039654216,0.329149962048483,0.007783635361946455,0.04727735762981452,0.008400113948626112,0.09138893077015625,0.0,0.48400000000001864
0.1,0.15,10.17361111111111,0.5435659869987328,0.32872361313432996,0.007968180562299655,0.04693653651416788,0.00850901775954175,0.09186265180278586,0.0,0.4839999999999894
0.1,0.15,10.390625,0.5482377920542366,0.3280130316106939,0.008275755896222259,0.04636850132142309,0.008690524111067811,0.09265218685716599,0.0,0.483999999999891
0.1,0.15,10.694444444444445,0.5547425856707756,0.3270236525322199,0.008696007422574722,0.045584209888497346,0.008944633003204297,0.09375149697836109,0.0,0.48399999999997684
0.1,0.15,11.085069444444445,0.5626978098135528,0.32581366299551545,0.009124172617820517,0.044694889972665464,0.009271344435951206,0.09509592985849043,0.0,0.48400000000002685
0.1,0.15,11.5625,0.5724173338730562,0.3243353234761063,0.009648347684790204,0.043607140975945036,0.00967065840930854,0.0967385294245465,0.0,0.4840000000000472
0.1,0.15,12.12673611111111,0.5839040441251954,0.3225881949531332,0.010267827309391464,0.042321619434365694,0.0101425749232763,0.09867978345715803,0.0,0.48400000000003673
0.1,0.15,12.777777777777779,0.5971005307516556,0.3205810094404681,0.010974309145026763,0.04084759792045317,0.010687093977854485,0.1009099896970298,0.0,0.4840000000000424
0.1,0.15,13.515625,0.6116996745975966,0.3183604796567781,0.011721581496930745,0.03923647844268293,0.011304215573043092,0.10337724500699383,0.0,0.48399999999989546
0.1,0.15,14.340277777777777,0.6280163647783612,0.31587871107535576,0.012556768243171363,0.0374358154969446,0.011993939708842124,0.10613476564754305,0.0,0.4840000000000808
0.1,0.15,15.25173611111111,0.6460506012939377,0.3131357036956588,0.013479869383756369,0.035445609083230696,0.012756266385251581,0.10918255161867547,0.0,0.4840000000000555
0.1,0.15,16.25,0.6658023841443282,0.3101314575178362,0.01449088491868376,0.033265859201543097,0.013591195602271462,0.11252060292039148,0.0,0.48399999999996624
0.1,0.15,17.335069444444443,0.6866459201786076,0.30696115546725045,0.015496360692637804,0.03100059591143451,0.014498727359901768,0.11604316051018469,0.0,0.4840000000000548
0.1,0.15,18.506944444444443,0.7082288103204205,0.3036783977356699,0.01649728064000494,0.02865479082290129,0.015478861658142499,0.11969066894415108,0.0,0.4839999999999691
0.1,0.15,19.765625,0.7311877467218718,0.30018634363834346,0.017584893215575707,0.026126435383796123,0.016531598496993656,0.12357072919599635,0.0,0.4840000000000273
0.1,0.15,21.11111111111111,0.755730058047558,0.2964534582238259,0.018747513554979046,0.023423710604062956,0.017656937876455232,0.1277183798100373,0.0,0.4839999999999551
0.1,0.15,22.54340277777778,0.7780188510842203,0.29306333287854414,0.020203760719934134,0.020392840917202965,0.018854879796527238,0.13148518583323324,0.0,0.4839999999999966
0.1,0.15,24.0625,0.7940023384238691,0.290632244394374,0.021701047924612138,0.017354888316151434,0.020125424257209666,0.1341863951936339,0.0,0.4839999999999651
0.1,0.15,25.66840277777778,0.8108991678972167,0.2880622365682825,0.023283894398128526,0.014143338423611585,0.02146857125850252,0.13704195937462962,0.0,0.483999999999964
0.1,0.15,27.361111111111107,0.8253833159012748,0.28585919763735357,0.02321587579722282,0.012550825381661647,0.022884320800405793,0.13948978038731544,0.0,0.48399999999989024
0.1,0.15,29.140625,0.8395015117264972,0.28371182004592843,0.022850723964223836,0.01118902762300895,0.0243726728829195,0.14187575548177805,0.0,0.4839999999999448
0.1,0.15,31.006944444444443,0.8542467885002463,0.2814690634422948,0.02246874653356907,0.009760855253385221,0.025933627506043624,0.14436770725654163,0.0,0.48400000000006244
0.1,0.15,32.96006944444444,0.8696778921006667,0.27912199257787657,0.0220690027107912,0.008266256261918337,0.027567184669778175,0.1469755637650127,0.0,0.4840000000000336
0.1,0.15,35.0,0.8849514171534298,0.2767988895322122,0.023051085197944958,0.005319891497361387,0.029273344374123152,0.14955678949892964,0.0,0.48400000000001175
0.2,1.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1.0,0.8857142857142859,0.05401264101499034,0.08689437636051865,0.0006078324912931518,0.01520928019057995,0.0007407948372227085,0.009128136331533369,0.0,0.11258042069424842
0.2,1.0,1.5714285714285716,0.11638596110601018,0.15537532587880007,0.0013097520758331793,0.02238449032801814,0.0013143134208789989,0.019669227426915722,0.0,0.20005310982713584
0.2,1.0,2.2571428571428576,0.17848094739296133,0.21040317180201196,0.0020085394245417353,0.029666774500082288,0.0018878320045352893,0.030163280109410467,0.0,0.2741295987527344
0.2,1.0,2.9428571428571435,0.24056502595951004,0.2646881216723955,0.002707204022969199,0.03695325483378806,0.00246135058819158,0.0406554893871572,0.0,0.3474654216303735
0.2,1.0,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422912,0.04423973516748968,0.00303486917184787,0.05114769866490698,0.0,0.4208024646487076
0.2,1.0,4.314285714285715,0.36461482792722444,0.36309675715140366,0.004103201307262933,0.05157174631668303,0.0036083877555041603,0.061619905919700936,0.0,0.4840000000000415
0.2,1.0,5.000000000000001,0.42584578546911706,0.3438714695766899,0.00479226528872276,0.05918641930538998,0.004181906339160451,0.07196793774428079,0.0,0.4839999999991919
0.2,1.0,5.685714285714287,0.4853757615583393,0.3247887345405192,0.005462187236492435,0.06696514759471182,0.004755424922816742,0.08202850370335935,0.0,0.48400000000007776
0.2,1.0,6.371428571428573,0.5441555479730927,0.3057552246245468,0.006123666907598232,0.07482987506629984,0.005328943506473032,0.09196228760745268,0.0,0.48400000000008664
0.2,1.0,7.057142857142859,0.6029100026330138,0.2867221282207716,0.0067848615072216975,0.08269875516651419,0.005902462090129322,0.10189179044497933,0.0,0.4840000000000155
0.2,1.0,7.742857142857145,0.659754820982248,0.267608150678937,0.007424565970936535,0.0909927351149312,0.0064759806737856125,0.11149856474599992,0.0,0.4839999999999612
0.2,1.0,8.428571428571429,0.715609859312608,0.2484379160642765,0.008053131922566242,0.09952138350017325,0.007049499257441902,0.12093806622383076,0.0,0.48400000000000687
0.2,1.0,9.114285714285716,0.7448381448834772,0.2407003184268974,0.008916276488525967,0.10088273778207685,0.007623017841098193,0.12587764648530766,0.0,0.4839999999998526
0.2,1.0,9.8,0.7711482288599804,0.23422770530861534,0.009805668381902001,0.10144603632637691,0.008196536424754482,0.13032405067733668,0.0,0.4839999999999969
0.2,1.0,10.0,0.7788220033531257,0.23233985981570912,0.010065074350783668,0.10161033173513123,0.008363812678320901,0.13162091856667824,0.0,0.48399999999994536
0.2,1.0,10.043402777777779,0.7804873189983431,0.23193017112376263,0.01012136904890031,0.10164598612071146,0.008400113948626112,0.13190235691072,0.0,0.4840000000000342
0.2,1.0,10.17361111111111,0.7854832659339821,0.23070110504761465,0.01029025314319991,0.10175294927745258,0.00850901775954175,0.13274667194284298,0.0,0.4839999999999389
0.2,1.0,10.390625,0.7938098441600495,0.22865266158746675,0.010571726633789462,0.10193122120535421,0.008690524111067811,0.13415386366304838,0.0,0.4839999999999687
0.2,1.0,10.694444444444445,0.8031743194672611,0.2262565577743421,0.010955569341621658,0.1021067771032676,0.008944633003204297,0.13573645998996714,0.0,0.4840000000000215
0.2,1.0,11.085069444444445,0.811455151161066,0.22414054711286335,0.011443994112342022,0.10200819092577083,0.009271344435951206,0.13713592054622017,0.0,0.4840000000000138
0.2,1.0,11.5625,0.8215761676756977,0.22155431185992291,0.012040957721017308,0.10188769670882991,0.00967065840930854,0.13884637233719294,0.0,0.48399999999999554
0.2,1.0,12.12673611111111,0.8326013577152881,0.22007490210476693,0.012821126418266666,0.1002517642090864,0.0101425749232763,0.14070962945388368,0.0,0.4839999999999895
0.2,1.0,12.777777777777779,0.8446496738300483,0.21949695340943806,0.013779248426591083,0.0972909066370977,0.010687093977854485,0.14274579487727818,0.0,0.48399999999999815
0.2,1.0,13.515625,0.8583044320934481,0.2188419448880648,0.014865120036025643,0.09393526805551079,0.011304215573043092,0.14505344902379275,0.0,0.4840000000000091
0.2,1.0,14.340277777777777,0.8718435068314668,0.21380478047470533,0.01584690973198625,0.09501281503932568,0.011993939708842124,0.1473415526545179,0.0,0.4840000000000055
0.2,1.0,15.25173611111111,0.8859513237990186,0.20808507487379488,0.016910975500050034,0.09638915689219202,0.012889016650885406,0.14972577372203416,0.0,0.4840000000000041
0.2,1.0,16.25,0.8995456856349614,0.2021312242158854,0.018060798607737596,0.09757439503626988,0.014210358909621714,0.1520232208723085,0.0,0.48400000000000165
0.2,1.0,17.335069444444443,0.9112645324835095,0.19990371186947278,0.019126588158845735,0.09569493462734038,0.015271057030263532,0.1540037059897131,0.0,0.4839999999999946
0.2,1.0,18.506944444444443,0.9230760943924674,0.2005004751486542,0.020127822336525356,0.09127519950451703,0.016096640770763743,0.155999859952327,0.0,0.48399999999999516
