export_fraction,gamma,glc_uptake,mu,phiEc,phiEm,phiEr,phiT,phiCm,phiR,phiCc,unassigned
0.1,0.15,24.0625,0.7940023384238691,0.290632244394374,0.0217010479246121,0.0173548883161514,0.01341863951936339,0.0201254242572096,0.1207677556742705,0.0,0.4839999999999651
0.1,0.15,25.66840277777778,0.8108991678972167,0.2880622365682825,0.0232838943981285,0.0141433384236115,0.013704195937462964,0.0214685712585025,0.12333776343716663,0.0,0.483999999999964
0.1,0.15,27.361111111111107,0.8253833159012748,0.2858591976373535,0.0232158757972228,0.0125508253816616,0.013948978038731545,0.0228843208004057,0.12554080234858386,0.0,0.4839999999998902
0.1,0.15,29.140625,0.8395015117264972,0.2837118200459284,0.0228507239642238,0.0111890276230089,0.014187575548177806,0.0243726728829195,0.12768817993360018,2.1415091921994645e-12,0.4839999999999448
0.1,0.15,31.006944444444443,0.8542467885002463,0.2814690634422948,0.022468746533569,0.0097608552533852,0.014436770725654163,0.0259336275060436,0.12993093653088744,8.165801368420489e-12,0.4840000000000624
0.1,0.15,32.96006944444444,0.8696778921006667,0.2791219925778765,0.0220690027107912,0.0082662562619183,0.01469755637650127,0.0275671846697781,0.13227800738851142,1.4623191546547787e-11,0.4840000000000336
0.1,0.15,35.0,0.8849514171534298,0.2767988895322122,0.0230510851979449,0.0053198914973613,0.014955678949892965,0.0292733443741231,0.13460111054903662,0.0,0.4840000000000117
0.2,1.0,0.2,,0.0,0.0,0.0,,0.0,,0.484,0.0
0.2,1.0,0.8857142857142859,0.0540126410149903,0.0868943763605186,0.0006078324912931,0.0152092801905799,0.0018256272663066725,0.0007407948372227,0.007302509065226627,0.37141957978885237,0.1125804206942484
0.2,1.0,1.5714285714285716,0.1163859611060101,0.1553753258788,0.0013097520758331,0.0223844903280181,0.003933845485383142,0.0013143134208789,0.01573538194153256,0.28394689086955416,0.2000531098271358
0.2,1.0,2.2571428571428576,0.1784809473929613,0.2104031718020119,0.0020085394245417,0.0296667745000822,0.006032656021882093,0.0018878320045352,0.024130624087528307,0.20987040215941855,0.2741295987527344
0.2,1.0,2.9428571428571435,0.24056502595951,0.2646881216723955,0.0027072040229691,0.036953254833788,0.008131097877431439,0.0024613505881915,0.03252439150972576,0.1365345794954987,0.3474654216303735
0.2,1.0,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422,0.0442397351674896,0.010229539732981397,0.0030348691718478,0.040918158931925505,0.06319753669267542,0.4208024646487076
0.2,1.0,4.314285714285715,0.3646148279272244,0.3630967571514036,0.0041032013072629,0.051571746316683,0.012323981183940185,0.0036083877555041,0.049295924735760714,1.5494455163356236e-09,0.4840000000000415
0.2,1.0,5.000000000000001,0.425845785469117,0.3438714695766899,0.0047922652887227,0.0591864193053899,0.014393587548856154,0.0041819063391604,0.05757435019542455,1.7457563727951708e-09,0.4839999999991919
0.2,1.0,5.685714285714287,0.4853757615583393,0.3247887345405192,0.0054621872364924,0.0669651475947118,0.01640570074067187,0.0047554249228167,0.06562280296268744,2.0021005964210303e-09,0.4840000000000777
0.2,1.0,6.371428571428573,0.5441555479730927,0.3057552246245468,0.0061236669075982,0.0748298750662998,0.018392457521490536,0.005328943506473,0.07356983008596207,2.2876295857621187e-09,0.4840000000000866
0.2,1.0,7.057142857142859,0.6029100026330138,0.2867221282207716,0.0067848615072216,0.0826987551665141,0.020378358088995865,0.0059024620901293,0.08151343235598343,2.570384127764669e-09,0.4840000000000155
0.2,1.0,7.742857142857145,0.659754820982248,0.267608150678937,0.0074245659709365,0.0909927351149312,0.022299712949199985,0.0064759806737856,0.08919885179679991,2.8154097941879286e-09,0.4839999999999612
0.2,1.0,8.428571428571429,0.715609859312608,0.2484379160642765,0.0080531319225662,0.0995213835001732,0.024187613244766152,0.0070494992574419,0.09675045297906455,3.03171149296233e-09,0.4840000000000068
0.2,1.0,9.114285714285716,0.7448381448834772,0.2407003184268974,0.0089162764885259,0.1008827377820768,0.025175529297061534,0.0076230178410981,0.10070211718824608,2.976094204409918e-09,0.4839999999998526
0.2,1.0,9.8,0.7711482288599804,0.2342277053086153,0.009805668381902,0.1014460363263769,0.02606481013546734,0.0081965364247544,0.10425924054186926,2.881014815603322e-09,0.4839999999999969
0.2,1.0,10.0,0.7788220033531257,0.2323398598157091,0.0100650743507836,0.1016103317351312,0.02632418371333565,0.0083638126783209,0.10529673485334257,2.8533769236283035e-09,0.4839999999999453
0.2,1.0,10.04340277777778,0.7804873189983431,0.2319301711237626,0.0101213690489003,0.1016459861207114,0.026380471382144,0.0084001139486261,0.105521885528576,2.847279578777062e-09,0.4840000000000342
0.2,1.0,10.17361111111111,0.7854832659339821,0.2307011050476146,0.0102902531431999,0.1017529492774525,0.026549334388568598,0.0085090177595417,0.1061973375542743,2.8293483667063413e-09,0.4839999999999389
0.2,1.0,10.390625,0.7938098441600495,0.2286526615874667,0.0105717266337894,0.1019312212053542,0.026830772732609677,0.0086905241110678,0.10732309093043862,2.7992735907034216e-09,0.4839999999999687
0.2,1.0,10.694444444444445,0.8031743194672611,0.2262565577743421,0.0109555693416216,0.1021067771032676,0.027147291997993428,0.0089446330032042,0.10858916799197368,2.787597375153439e-09,0.4840000000000215
0.2,1.0,11.085069444444445,0.811455151161066,0.2241405471128633,0.011443994112342,0.1020081909257708,0.027427184109244038,0.0092713444359512,0.10970873643697605,2.8668525886565988e-09,0.4840000000000138
0.2,1.0,11.5625,0.8215761676756977,0.2215543118599229,0.0120409577210173,0.1018876967088299,0.027769274467438588,0.0096706584093085,0.11107709786975432,2.963728484850492e-09,0.4839999999999955
0.2,1.0,12.12673611111111,0.8326013577152881,0.2200749021047669,0.0128211264182666,0.1002517642090864,0.02814192589077674,0.0101425749232763,0.11256770356310686,2.8907201632399904e-09,0.4839999999999895
0.2,1.0,12.77777777777778,0.8446496738300483,0.219496953409438,0.013779248426591,0.0972909066370977,0.028549158975455638,0.0106870939778544,0.11419663590182245,2.671740828574798e-09,0.4839999999999981
0.2,1.0,13.515625,0.8583044320934481,0.2188419448880648,0.0148651200360256,0.0939352680555107,0.02901068980475855,0.011304215573043,0.11604275921903415,2.423563127962325e-09,0.4840000000000091
0.2,1.0,14.340277777777777,0.8718435068314668,0.2138047804747053,0.0158469097319862,0.0950128150393256,0.029468310530903583,0.0119939397088421,0.11787324212361432,2.3906228663328477e-09,0.4840000000000055
0.2,1.0,15.25173611111111,0.8859513237990186,0.2080850748737948,0.01691097550005,0.096389156892192,0.029945154744406833,0.0128890166508854,0.11978061897762728,2.3610436938881207e-09,0.4840000000000041
0.2,1.0,16.25,0.8995456856349614,0.2021312242158854,0.0180607986077375,0.0975743950362698,0.0304046441744617,0.0142103589096217,0.12161857669784679,2.3581770980385386e-09,0.4840000000000016
0.2,1.0,17.335069444444443,0.9112645324835096,0.1999037118694727,0.0191265881588457,0.0956949346273403,0.030800741197942627,0.0152710570302635,0.12320296479177048,2.324364700712067e-09,0.4839999999999946
0.2,1.0,18.506944444444443,0.9230760943924674,0.2005004751486542,0.0201278223365253,0.091275199504517,0.031199971990465404,0.0160966407707637,0.12479988796186162,2.2872127525275232e-09,0.4839999999999951
0.2,1.0,19.765625,0.9357625868132082,0.2011414431151786,0.0212032220088477,0.0865280765948173,0.03162877543428644,0.016983378862412,0.12651510173714575,2.2473121696897636e-09,0.4839999999999929
0.2,1.0,21.11111111111111,0.949324009745727,0.2018266157690655,0.0223527871758135,0.0814535658982486,0.032087151529405576,0.0179312713052087,0.12834860611762222,2.2046359182681385e-09,0.4840000000000137
0.2,1.0,22.54340277777778,0.9637603631900156,0.2025559931102731,0.0235765178374216,0.0760516674147933,0.03257510027582253,0.0189403180991533,0.13030040110329008,2.1592460042185735e-09,0.4839999999999962
0.2,1.0,24.0625,0.9786368432688732,0.203140636672516,0.0248845547238933,0.0704597557071809,0.03307792530248792,0.0201254242572096,0.13231170120995156,2.1267607119845877e-09,0.483999999999999
0.2,1.0,25.66840277777778,0.9873542964991942,0.204608122351098,0.0262130539804653,0.0648473745306072,0.033372575221672765,0.0214685712585025,0.13349030088669106,1.7709632094131678e-09,0.4839999999999981
0.2,1.0,27.361111111111107,0.9937802319574344,0.2083244373826671,0.027596765331661,0.0572456161294972,0.033589771840161285,0.0228843208004057,0.1343590873606451,1.1549626255380474e-09,0.4840000000000036
0.2,1.0,29.140625,0.9999554279967896,0.2125901422945522,0.0290583946140799,0.0489863223593531,0.03379849346629149,0.0243726728829195,0.1351939738651659,5.176379325178004e-10,0.4839999999999972
0.2,1.0,31.006944444444443,0.9999658369995772,0.2127487000758199,0.0291003204657767,0.0487547026836051,0.03379884529058571,0.0244020498143782,0.13519538116234278,5.074916042957511e-10,0.4840000000000038
0.2,1.0,32.96006944444444,0.999965836999574,0.2127487000758189,0.0291003204657767,0.048754702683605,0.033798845290585605,0.0244020498143782,0.1351953811623424,5.074931586079856e-10,0.4840000000000019
0.2,1.0,35.0,0.9999658369995758,0.2127487000758128,0.0291003204657601,0.0487547026836043,0.03379884529058566,0.0244020498143781,0.13519538116234264,5.075163622692003e-10,0.483999999999979
0.2,0.35,0.2,,0.0,0.0,0.0,,0.0,,0.484,0.0
0.2,0.35,0.8857142857142859,0.0540126410149903,0.0868943763605186,0.0006078324912931,0.0152092801905799,0.0018256272663066725,0.0007407948372227,0.007302509065226627,0.37141957978885237,0.1125804206942484
0.2,0.35,1.5714285714285716,0.1163859611060101,0.1553753258788,0.0013097520758331,0.0223844903280181,0.003933845485383142,0.0013143134208789,0.01573538194153256,0.28394689086955416,0.2000531098271358
0.2,0.35,2.2571428571428576,0.1784809473929613,0.2104031718020119,0.0020085394245417,0.0296667745000822,0.006032656021882093,0.0018878320045352,0.024130624087528307,0.20987040215941855,0.2741295987527344
0.2,0.35,2.9428571428571435,0.24056502595951,0.2646881216723955,0.0027072040229691,0.036953254833788,0.008131097877431439,0.0024613505881915,0.03252439150972576,0.1365345794954987,0.3474654216303735
0.2,0.35,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422,0.0442397351674896,0.010229539732981397,0.0030348691718478,0.040918158931925505,0.06319753669267542,0.4208024646487076
0.2,0.35,4.314285714285715,0.3646148279272221,0.3630967571515854,0.004103201307263,0.0515717463166822,0.01232398118394011,0.0036083877555041,0.04929592473576039,1.5492647720272146e-09,0.4840000000002222
0.2,0.35,5.000000000000001,0.425845785469122,0.3438714695777541,0.0047922652887229,0.0591864193053852,0.014393587548856324,0.0041819063391604,0.05757435019542528,1.7446957767397464e-09,0.4840000000002525
0.2,0.35,5.685714285714287,0.485375761558339,0.3247887345404195,0.0054621872364924,0.0669651475947127,0.01640570074067186,0.0047554249228167,0.06562280296268744,2.002199406270222e-09,0.4839999999999794
0.2,0.35,6.371428571428573,0.5441555479730869,0.3057552246242576,0.006123666907598,0.0748298750663024,0.018392457521490338,0.005328943506473,0.07356983008596127,2.287917411081253e-09,0.4839999999997992
0.2,0.35,7.057142857142859,0.6029100026330142,0.2867221282207395,0.0067848615072217,0.0826987551665146,0.020378358088995883,0.0059024620901293,0.08151343235598352,2.5704154915651145e-09,0.4839999999999838
0.2,0.35,7.742857142857145,0.6597548209822476,0.2676081506789551,0.0074245659709365,0.0909927351149308,0.02229971294919997,0.0064759806737856,0.08919885179679983,2.8153922526641395e-09,0.4839999999999788
0.2,0.35,8.428571428571429,0.7156098593126052,0.2484379160643025,0.0080531319225663,0.0995213835001726,0.024187613244766062,0.0070494992574419,0.09675045297906423,3.031686457433125e-09,0.4840000000000319
0.2,0.35,9.114285714285716,0.7448381448834851,0.2407003184270049,0.0089162764885618,0.1008827377820767,0.0251755292970618,0.0076230178410981,0.1007021171882472,2.9759494868386582e-09,0.4839999999999969
0.2,0.35,9.8,0.7711482288599847,0.2342277053085703,0.0098056683819009,0.1014460363263769,0.02606481013546749,0.0081965364247544,0.10425924054186991,2.881060168213878e-09,0.4839999999999517
0.2,0.35,10.0,0.7788220033531268,0.2323398598158162,0.0100650743508381,0.101610331735131,0.026324183713335687,0.0083638126783209,0.10529673485334272,2.8532153861782206e-09,0.4840000000001072
0.2,0.35,10.04340277777778,0.7804873189983447,0.2319301711237692,0.0101213690489003,0.1016459861207114,0.02638047138214405,0.0084001139486261,0.10552188552857614,2.8472727509054607e-09,0.4840000000000413
0.2,0.35,10.17361111111111,0.7854832659339801,0.2307011050476365,0.0102902531431926,0.1017529492774526,0.026549334388568532,0.0085090177595417,0.10619733755427406,2.8293339893181724e-09,0.483999999999953
0.2,0.35,10.390625,0.7938098441600544,0.2286526615874632,0.0105717266337893,0.1019312212053543,0.026830772732609844,0.0086905241110678,0.10732309093043937,2.7992761442163783e-09,0.4839999999999659
0.2,0.35,10.694444444444445,0.8031743194672653,0.226256557774331,0.0109555693416216,0.1021067771032673,0.027147291997993567,0.0089446330032042,0.10858916799197424,2.7876081443167777e-09,0.4840000000000111
0.2,0.35,11.085069444444445,0.811455151161055,0.2241405471128451,0.011443994112342,0.10200819092577,0.027427184109243663,0.0092713444359512,0.10970873643697462,2.8668734053383105e-09,0.4839999999999932
0.2,0.35,11.5625,0.8215761676757007,0.2215543118599331,0.0120409577210173,0.1018876967088303,0.02776927446743869,0.0096706584093085,0.11107709786975473,2.9637173826202456e-09,0.4840000000000067
0.2,0.35,12.12673611111111,0.8326013577152948,0.2200749021047749,0.0128211264182666,0.10025176420909,0.028141925890776964,0.0101425749232763,0.11256770356310783,2.890707340164056e-09,0.484000000000002
0.2,0.35,12.77777777777778,0.8446496738300482,0.2194969534094411,0.013779248426591,0.0972909066370984,0.02854915897545563,0.0106870939778544,0.11419663590182247,2.671737053816514e-09,0.4840000000000018
0.2,0.35,13.515625,0.8583044320934377,0.2188419448880606,0.0148651200360257,0.0939352680555081,0.029010689804758197,0.011304215573043,0.11604275921903269,2.4235717321907657e-09,0.4840000000000009
0.2,0.35,14.340277777777777,0.8718435068314645,0.2138047804747043,0.0158469097319862,0.0950128150393255,0.029468310530903503,0.0119939397088421,0.11787324212361401,2.390624365133931e-09,0.4840000000000043
0.2,0.35,15.25173611111111,0.8859513237990148,0.2080850748737971,0.0169109755000501,0.0963891568921921,0.0299451547444067,0.0128890166508853,0.11978061897762679,2.3610419175312813e-09,0.484000000000006
0.2,0.35,16.25,0.8995456856349613,0.2021312242158878,0.0180607986077376,0.0975743950362702,0.030404644174461693,0.0142103589096216,0.12161857669784672,2.3581743779921283e-09,0.4840000000000046
0.2,0.35,17.335069444444443,0.9112645324835073,0.1999037118694698,0.0191265881588456,0.0956949346273388,0.03080074119794255,0.0152710570302634,0.12320296479177015,2.324369696715678e-09,0.4839999999999895
0.2,0.35,18.506944444444443,0.9230760943924784,0.2005004751486539,0.0201278223365253,0.091275199504518,0.031199971990465775,0.0160966407707637,0.12479988796186302,2.287210254525718e-09,0.4839999999999975
0.2,0.35,19.765625,0.93576258681321,0.2011414431151791,0.0212032220088477,0.0865280765948178,0.0316287754342865,0.0169833788624121,0.126515101737146,2.2473107819109828e-09,0.4839999999999943
0.2,0.35,21.11111111111111,0.9493240097457206,0.2018266157690587,0.0223527871758134,0.0814535658982455,0.03208715152940536,0.0179312713052087,0.12834860611762144,2.204646853964931e-09,0.4840000000000024
0.2,0.35,22.54340277777778,0.963760363190005,0.2025559931102712,0.0235765178374215,0.0760516674147914,0.03257510027582217,0.0189403180991533,0.13030040110328864,2.1592517773783015e-09,0.4839999999999903
0.2,0.35,24.0625,0.9786368432688768,0.2031406366725177,0.0248845547238935,0.070459755707182,0.033077925302488036,0.0201254242572096,0.13231170120995206,2.1267571037597577e-09,0.4840000000000024
0.2,0.35,25.66840277777778,0.9873542964991916,0.2046081223510956,0.0262130539804653,0.0648473745306059,0.03337257522167268,0.0214685712585025,0.13349030088669073,1.7709672617272076e-09,0.4839999999999945
0.2,0.35,27.361111111111107,0.9937802319574244,0.20832443738266,0.0275967653316608,0.0572456161294932,0.03358977184016095,0.0228843208004057,0.13435908736064375,1.1549755596362843e-09,0.4839999999999906
0.2,0.35,29.140625,0.9999554279967794,0.2125901422945539,0.0290583946140812,0.0489863223593521,0.03379849346629115,0.0243726728829195,0.13519397386516455,5.17637599450893e-10,0.4839999999999975
0.2,0.35,31.006944444444443,0.9999658369995728,0.2127487000758232,0.0291003204657803,0.0487547026836051,0.033798845290585564,0.0244020498143782,0.13519538116234225,5.074853870468132e-10,0.4840000000000097
0.2,0.35,32.96006944444444,0.9999658369995776,0.2127487000758171,0.0291003204657767,0.0487547026836049,0.03379884529058573,0.0244020498143782,0.13519538116234286,5.074944908756152e-10,0.4840000000000009
0.2,0.35,35.0,0.9999658369995744,0.2127487000758237,0.0291003204657801,0.048754702683605,0.03379884529058562,0.0244020498143782,0.13519538116234248,5.074848874464521e-10,0.4840000000000102
0.2,0.3,0.2,,0.0,0.0,0.0,,0.0,,0.484,0.0
0.2,0.3,0.8857142857142859,0.0540126410149903,0.0868943763605186,0.0006078324912931,0.0152092801905799,0.0018256272663066725,0.0007407948372227,0.007302509065226627,0.37141957978885237,0.1125804206942484
0.2,0.3,1.5714285714285716,0.1163859611060101,0.1553753258788,0.0013097520758331,0.0223844903280181,0.003933845485383142,0.0013143134208789,0.01573538194153256,0.28394689086955416,0.2000531098271358
0.2,0.3,2.2571428571428576,0.1784809473929613,0.2104031718020119,0.0020085394245417,0.0296667745000822,0.006032656021882093,0.0018878320045352,0.024130624087528307,0.20987040215941855,0.2741295987527344
0.2,0.3,2.9428571428571435,0.24056502595951,0.2646881216723955,0.0027072040229691,0.036953254833788,0.008131097877431439,0.0024613505881915,0.03252439150972576,0.1365345794954987,0.3474654216303735
0.2,0.3,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422,0.0442397351674896,0.010229539732981397,0.0030348691718478,0.040918158931925505,0.06319753669267542,0.4208024646487076
0.2,0.3,4.314285714285715,0.3646148279272221,0.3630967571515854,0.004103201307263,0.0515717463166822,0.01232398118394011,0.0036083877555041,0.04929592473576039,1.5492647720272146e-09,0.4840000000002222
0.2,0.3,5.000000000000001,0.425845785469122,0.3438714695777541,0.0047922652887229,0.0591864193053852,0.014393587548856324,0.0041819063391604,0.05757435019542528,1.7446957767397464e-09,0.4840000000002525
0.2,0.3,5.685714285714287,0.485375761558339,0.3247887345404195,0.0054621872364924,0.0669651475947127,0.01640570074067186,0.0047554249228167,0.06562280296268744,2.002199406270222e-09,0.4839999999999794
0.2,0.3,6.371428571428573,0.5441555479730869,0.3057552246242576,0.006123666907598,0.0748298750663024,0.018392457521490338,0.005328943506473,0.07356983008596127,2.287917411081253e-09,0.4839999999997992
0.2,0.3,7.057142857142859,0.6029100026330142,0.2867221282207395,0.0067848615072217,0.0826987551665146,0.020378358088995883,0.0059024620901293,0.08151343235598352,2.5704154915651145e-09,0.4839999999999838
0.2,0.3,7.742857142857145,0.659754820982242,0.2676081506789197,0.0074245659709365,0.0909927351149316,0.022299712949199784,0.0064759806737856,0.08919885179679911,2.8154277242897763e-09,0.4839999999999435
0.2,0.3,8.428571428571429,0.7156098593126009,0.2484379160643168,0.0080531319225663,0.0995213835001723,0.024187613244765913,0.0070494992574419,0.09675045297906358,3.0316731347568293e-09,0.4840000000000454
0.2,0.3,9.114285714285716,0.744838144883479,0.2407003184270017,0.0089162764885913,0.1008827377820766,0.025175529297061596,0.0076230178410981,0.10070211718824629,2.9759243957983017e-09,0.4840000000000223
0.2,0.3,9.8,0.7709438336808501,0.2345683933280382,0.009495390610407,0.1014501688650114,0.026057901578412736,0.0081965364247544,0.10423160631365086,2.8797254025825225e-09,0.484000000000178
0.2,0.3,10.0,0.777367738598988,0.2336998814405842,0.0089430750897406,0.101618080126486,0.026275029564645797,0.0083638126783209,0.1051001182585831,2.8416393682562102e-09,0.483999999999901
0.2,0.3,10.04340277777778,0.778646555603195,0.2335269853957391,0.0088209669728168,0.1016606629535273,0.026318253579387992,0.0084001139486261,0.1052730143175519,2.8323507983429863e-09,0.4839999999998419
0.2,0.3,10.17361111111111,0.7819557738947596,0.2330795791250278,0.0088828209456686,0.1013780535846637,0.026430105157642877,0.0085090177595417,0.10572042063057141,2.796883835642916e-09,0.4839999999999526
0.2,0.3,10.390625,0.7872271382646573,0.2323668907326341,0.0091823257875951,0.1007188702677243,0.026608277273345422,0.0086905241110678,0.10643310909338169,2.73425160290941e-09,0.4839999999999866
0.2,0.3,10.694444444444445,0.7936982700831021,0.2314919937440382,0.0095388322439623,0.0998895307113971,0.026827001528808854,0.0089446330032042,0.10730800611523536,2.653353980974771e-09,0.4839999999999663
0.2,0.3,11.085069444444445,0.8013140693632389,0.2304623377286501,0.0100671473693818,0.0987770901370865,0.027084415544477478,0.0092713444359512,0.10833766217790981,2.606543092475988e-09,0.4839999999999995
0.2,0.3,11.5625,0.8106222684834105,0.2292038692653746,0.0107128658560065,0.0974174405462615,0.02739903267473928,0.0096706584093085,0.10959613069895702,2.5493526734088334e-09,0.4840000000000173
0.2,0.3,12.12673611111111,0.8216228674436018,0.2277165883541155,0.0114759877038397,0.0958105819389192,0.027770852919593744,0.0101425749232763,0.11108341167837496,2.4818805899329277e-09,0.4839999999999214
0.2,0.3,12.77777777777778,0.834315866243839,0.2260004949951752,0.0123565129128709,0.0939565143150693,0.028199876279041764,0.0106870939778544,0.11279950511616703,2.4038214196941965e-09,0.484000000000019
0.2,0.3,13.515625,0.8485740974023512,0.2240727822127952,0.0134815056209938,0.0917324718442785,0.028681804492199477,0.011304215573043,0.11472721796879781,2.287892209018594e-09,0.4840000000000156
0.2,0.3,14.340277777777777,0.86175825518461,0.2222902840265647,0.0148096404044945,0.0892689885516938,0.02912742902523982,0.0119939397088421,0.11650971610095928,2.182205749434729e-09,0.4840000000000203
0.2,0.3,15.25173611111111,0.8741578069309143,0.220613864618233,0.0160590953775306,0.0868381018852531,0.029546533874264903,0.0127562663852515,0.11818613549705961,2.3624072698069654e-09,0.4839999999999921
0.2,0.3,16.25,0.8857500432226842,0.2190465942596703,0.0172350026558702,0.0844354478391203,0.029938351460926733,0.0135911956022714,0.11975340584370688,2.3384342240362344e-09,0.4840000000000042
0.2,0.3,17.335069444444443,0.8982442322483933,0.2173573798964121,0.0182645512780295,0.0820760639043025,0.030360655049995702,0.0144987273599017,0.1214426201999828,2.3113757019466163e-09,0.4839999999999987
0.2,0.3,18.506944444444443,0.9117379563961548,0.2155330283840955,0.019376463789962,0.0795279292546989,0.03081674292619004,0.0154788616581424,0.12326697170476007,2.2821510792248034e-09,0.4839999999999935
0.2,0.3,19.765625,0.9262312156659912,0.2135735397227203,0.0205707401916665,0.0767910438903098,0.031306615089510506,0.0165315984969936,0.12522646035804197,2.250757358268629e-09,0.4839999999999931
0.2,0.3,21.11111111111111,0.9417240100578864,0.2114789139122924,0.021847380483144,0.0738654078111352,0.031830271539956566,0.0176569378764552,0.12732108615982624,2.217190375741751e-09,0.4840000000000005
0.2,0.3,22.54340277777778,0.95821633957183,0.2092491509527902,0.0232063846643946,0.0707510210171751,0.032387712277527854,0.0188548797965272,0.12955084911011136,2.1814736683722913e-09,0.4839999999999925
0.2,0.3,24.0625,0.9749118032792022,0.2069919242501774,0.0246705174189641,0.0674520372621531,0.03295201895083704,0.0201254242572096,0.13180807580334805,2.05731065516801e-09,0.4840000000000081
0.2,0.3,25.66840277777778,0.9870988455476613,0.2053442361063602,0.0262114663037801,0.0641560196910276,0.03336394097951095,0.0214685712585025,0.13345576391804376,1.74277486886254e-09,0.484000000000003
0.2,0.3,27.361111111111107,0.9937802319574324,0.2083244373826646,0.0275967653316609,0.0572456161294956,0.033589771840161216,0.0228843208004057,0.13435908736064478,1.1549672329635996e-09,0.4839999999999992
0.2,0.3,29.140625,0.999955427996796,0.212590142294554,0.02905839461408,0.0489863223593553,0.033798493466291706,0.0243726728829195,0.1351939738651668,5.176326589584335e-10,0.4840000000000022
0.2,0.3,31.006944444444443,0.9999658369995704,0.2127487000758156,0.0291003204657551,0.0487547026836043,0.03379884529058549,0.024402049814378,0.1351953811623419,5.075195819159717e-10,0.4839999999999758
0.2,0.3,32.96006944444444,0.999965836999577,0.2127487000758229,0.0291003204657768,0.0487547026836058,0.03379884529058571,0.0244020498143782,0.13519538116234278,5.074878295374674e-10,0.4840000000000075
0.2,0.3,35.0,0.9999658369995796,0.212748700075822,0.0291003204657768,0.048754702683606,0.03379884529058579,0.0244020498143782,0.1351953811623432,5.074879960709211e-10,0.4840000000000075
0.2,0.25,0.2,,0.0,0.0,0.0,,0.0,,0.484,0.0
0.2,0.25,0.8857142857142859,0.0540126410149903,0.0868943763605186,0.0006078324912931,0.0152092801905799,0.0018256272663066725,0.0007407948372227,0.007302509065226627,0.37141957978885237,0.1125804206942484
0.2,0.25,1.5714285714285716,0.1163859611060101,0.1553753258788,0.0013097520758331,0.0223844903280181,0.003933845485383142,0.0013143134208789,0.01573538194153256,0.28394689086955416,0.2000531098271358
0.2,0.25,2.2571428571428576,0.1784809473929613,0.2104031718020119,0.0020085394245417,0.0296667745000822,0.006032656021882093,0.0018878320045352,0.024130624087528307,0.20987040215941855,0.2741295987527344
0.2,0.25,2.9428571428571435,0.24056502595951,0.2646881216723955,0.0027072040229691,0.036953254833788,0.008131097877431439,0.0024613505881915,0.03252439150972576,0.1365345794954987,0.3474654216303735
0.2,0.25,3.6285714285714294,0.3026491045260768,0.3189742916817381,0.0034058686213422,0.0442397351674896,0.010229539732981397,0.0030348691718478,0.040918158931925505,0.06319753669267542,0.4208024646487076
0.2,0.25,4.314285714285715,0.3646148279272221,0.3630967571515854,0.004103201307263,0.0515717463166822,0.01232398118394011,0.0036083877555041,0.04929592473576039,1.5492647720272146e-09,0.4840000000002222
0.2,0.25,5.000000000000001,0.425845785469122,0.3438714695777541,0.0047922652887229,0.0591864193053852,0.014393587548856324,0.0041819063391604,0.05757435019542528,1.7446957767397464e-09,0.4840000000002525
0.2,0.25,5.685714285714287,0.485375761558339,0.3247887345404195,0.0054621872364924,0.0669651475947127,0.01640570074067186,0.0047554249228167,0.06562280296268744,2.002199406270222e-09,0.4839999999999794
0.2,0.25,6.371428571428573,0.5441555479730884,0.3057552246243955,0.0061236669075981,0.0748298750663011,0.01839245752149039,0.005328943506473,0.0735698300859615,2.287780409560014e-09,0.4839999999999362
0.2,0.25,7.057142857142859,0.6029100026330146,0.2867221282206847,0.0067848615072216,0.082698755166515,0.020378358088995897,0.0059024620901293,0.0815134323559835,2.5704700035156236e-09,0.4839999999999297
0.2,0.25,7.742857142857145,0.6412616558995765,0.2763014235978923,0.0064097987427291,0.0864395745077123,0.021674643969405688,0.0064759806737856,0.08669857587762271,2.6308523137785755e-09,0.4839999999999684
0.2,0.25,8.428571428571429,0.6579865672304258,0.2740402158079872,0.0073563364106179,0.0843542162285972,0.022239945972388396,0.0070494992574419,0.0889597838895535,2.4334138593040677e-09,0.4839999999999421
0.2,0.25,9.114285714285716,0.6742994459708184,0.2718347147736273,0.0082304218334162,0.082355236962448,0.022791321273813663,0.0076230178410981,0.09116528509525465,2.2203420213529057e-09,0.483999999999989
0.2,0.25,9.8,0.688736515015209,0.2698828229788789,0.008774734885897,0.0807494327361921,0.023279294207514067,0.0081965364247544,0.09311717683005623,1.936707350047584e-09,0.4840000000000461
0.2,0.25,10.0,0.6929473268198194,0.2693135212053775,0.0089334928595371,0.080281073170201,0.0234216196465099,0.0083638126783209,0.09368647858603951,1.8540140533929161e-09,0.4840000000000288
0.2,0.25,10.04340277777778,0.6938611314649153,0.2691899748135499,0.0089679455447889,0.080179432639387,0.02345250624351414,0.0084001139486261,0.09381002497405656,1.8360774012293746e-09,0.4840000000000165
0.2,0.25,10.17361111111111,0.6966025454002147,0.2688193356381287,0.0090713036005441,0.0798745110469446,0.023545166034527262,0.0085090177595417,0.09418066413810904,1.7822045506044049e-09,0.4840000000000414
