Gamma,Iteration,Change_Factor,Acetate_threshold,ATPM,Z_Level,Y_Level,Random_Seed
0.5,1,1,0.670476622707639,6.89,0.0667586206896552,0.0,1
0.55,1,1,0.670476622707644,6.89,0.0667586206896552,0.0,1
0.6,1,1,0.670476622707644,6.89,0.0667586206896552,0.0,1
0.12,1,1,0.36133473198179,6.89,0.0667586206896552,0.0,1
0.17,1,1,0.518680301001902,6.89,0.0667586206896552,0.0,1
0.22,1,1,0.656848763890396,6.89,0.0667586206896552,0.0,1
0.32,1,1,0.670476622707639,6.89,0.0667586206896552,0.0,1
0.7,1,1,0.670476622707645,6.89,0.0667586206896552,0.0,1
0.8,1,1,0.670476622707642,6.89,0.0667586206896552,0.0,1
0.35,1,1,0.642539471125803,6.89,0.083448275862069,0.0,1
0.4,1,1,0.642539471125801,6.89,0.083448275862069,0.0,1
0.45,1,1,0.642539471125804,6.89,0.083448275862069,0.0,1
0.5,1,1,0.642539471125806,6.89,0.083448275862069,0.0,1
0.55,1,1,0.642539471125808,6.89,0.083448275862069,0.0,1
0.6,1,1,0.642539471125797,6.89,0.083448275862069,0.0,1
0.12,1,1,0.360190249086345,6.89,0.083448275862069,0.0,1
0.17,1,1,0.516304238644136,6.89,0.083448275862069,0.0,1
0.22,1,1,0.642167200431647,6.89,0.083448275862069,0.0,1
0.32,1,1,0.642539471125804,6.89,0.083448275862069,0.0,1
0.7,1,1,0.642539471125812,6.89,0.083448275862069,0.0,1
0.8,1,1,0.642539471125799,6.89,0.083448275862069,0.0,1
0.9,1,1,0.642539471125807,6.89,0.083448275862069,0.0,1
0.05,1,1,0.137781171678592,6.89,0.083448275862069,0.0,1
0.35,1,1,0.614602319543964,6.89,0.100137931034483,0.0,1
0.4,1,1,0.614602319543966,6.89,0.100137931034483,0.0,1
0.45,1,1,0.614602319543963,6.89,0.100137931034483,0.0,1
0.5,1,1,0.614602319543974,6.89,0.100137931034483,0.0,1
0.55,1,1,0.61460231954397,6.89,0.100137931034483,0.0,1
0.6,1,1,0.614602319543964,6.89,0.100137931034483,0.0,1
0.12,1,1,0.358945405694597,6.89,0.100137931034483,0.0,1
0.17,1,1,0.513005424846975,6.89,0.100137931034483,0.0,1
0.22,1,1,0.614602319543963,6.89,0.100137931034483,0.0,1
0.32,1,1,0.614602319543965,6.89,0.100137931034483,0.0,1
0.7,1,1,0.614602319543962,6.89,0.100137931034483,0.0,1
0.8,1,1,0.614602319543966,6.89,0.100137931034483,0.0,1
0.9,1,1,0.614602319543963,6.89,0.100137931034483,0.0,1
0.05,1,1,0.137781171678599,6.89,0.100137931034483,0.0,1
0.35,1,1,0.586665167962125,6.89,0.116827586206897,0.0,1
0.4,1,1,0.586665167962128,6.89,0.116827586206897,0.0,1
0.45,1,1,0.586665167962124,6.89,0.116827586206897,0.0,1
0.5,1,1,0.586665167962128,6.89,0.116827586206897,0.0,1
0.55,1,1,0.586665167962128,6.89,0.116827586206897,0.0,1
0.6,1,1,0.586665167962127,6.89,0.116827586206897,0.0,1
0.12,1,1,0.357461579836015,6.89,0.116827586206897,0.0,1
0.17,1,1,0.509671299694111,6.89,0.116827586206897,0.0,1
0.22,1,1,0.586665167962127,6.89,0.116827586206897,0.0,1
0.32,1,1,0.586665167962123,6.89,0.116827586206897,0.0,1
0.7,1,1,0.586665167962127,6.89,0.116827586206897,0.0,1
0.8,1,1,0.586665167962127,6.89,0.116827586206897,0.0,1
0.9,1,1,0.586665167962123,6.89,0.116827586206897,0.0,1
0.05,1,1,0.137781171678534,6.89,0.116827586206897,0.0,1
0.35,1,1,0.55872801638029,6.89,0.13351724137931,0.0,1
0.4,1,1,0.558728016380286,6.89,0.13351724137931,0.0,1
0.45,1,1,0.558728016380291,6.89,0.13351724137931,0.0,1
0.5,1,1,0.558728016380291,6.89,0.13351724137931,0.0,1
0.55,1,1,0.558728016380288,6.89,0.13351724137931,0.0,1
0.6,1,1,0.558728016380291,6.89,0.13351724137931,0.0,1
0.12,1,1,0.355977753977428,6.89,0.13351724137931,0.0,1
0.17,1,1,0.501770639999924,6.89,0.13351724137931,0.0,1
0.22,1,1,0.558728016380289,6.89,0.13351724137931,0.0,1
0.32,1,1,0.558728016380288,6.89,0.13351724137931,0.0,1
0.7,1,1,0.558728016380287,6.89,0.13351724137931,0.0,1
0.8,1,1,0.558728016380291,6.89,0.13351724137931,0.0,1
0.9,1,1,0.558728016380287,6.89,0.13351724137931,0.0,1
0.05,1,1,0.137781061296159,6.89,0.13351724137931,0.0,1
0.35,1,1,0.53079086479845,6.89,0.150206896551724,0.0,1
0.4,1,1,0.530790864798446,6.89,0.150206896551724,0.0,1
0.45,1,1,0.530790864798444,6.89,0.150206896551724,0.0,1
0.5,1,1,0.530790864798449,6.89,0.150206896551724,0.0,1
0.55,1,1,0.530790864798445,6.89,0.150206896551724,0.0,1
0.6,1,1,0.53079086479845,6.89,0.150206896551724,0.0,1
0.12,1,1,0.349708889520069,6.89,0.150206896551724,0.0,1
0.17,1,1,0.498225059483316,6.89,0.150206896551724,0.0,1
0.22,1,1,0.53079086479845,6.89,0.150206896551724,0.0,1
0.32,1,1,0.53079086479845,6.89,0.150206896551724,0.0,1
0.7,1,1,0.530790864798446,6.89,0.150206896551724,0.0,1
0.8,1,1,0.530790864798451,6.89,0.150206896551724,0.0,1
0.9,1,1,0.530790864798447,6.89,0.150206896551724,0.0,1
0.05,1,1,0.137781171678609,6.89,0.150206896551724,0.0,1
0.35,1,1,0.502853713216605,6.89,0.166896551724138,0.0,1
0.4,1,1,0.502853713216609,6.89,0.166896551724138,0.0,1
0.45,1,1,0.502853713216612,6.89,0.166896551724138,0.0,1
0.5,1,1,0.502853713216609,6.89,0.166896551724138,0.0,1
0.55,1,1,0.50285371321661,6.89,0.166896551724138,0.0,1
0.6,1,1,0.502853713216612,6.89,0.166896551724138,0.0,1
0.12,1,1,0.348216390596354,6.89,0.166896551724138,0.0,1
0.17,1,1,0.494501943000721,6.89,0.166896551724138,0.0,1
0.22,1,1,0.50285371321661,6.89,0.166896551724138,0.0,1
0.32,1,1,0.502853713216608,6.89,0.166896551724138,0.0,1
0.7,1,1,0.502853713216615,6.89,0.166896551724138,0.0,1
0.8,1,1,0.502853713216611,6.89,0.166896551724138,0.0,1
0.9,1,1,0.502853713216602,6.89,0.166896551724138,0.0,1
0.05,1,1,0.13778117167861,6.89,0.166896551724138,0.0,1
0.35,1,1,0.474918721949659,6.89,0.183586206896552,0.0,1
0.4,1,1,0.47491872194966,6.89,0.183586206896552,0.0,1
0.45,1,1,0.474918721949657,6.89,0.183586206896552,0.0,1
0.5,1,1,0.474918721949658,6.89,0.183586206896552,0.0,1
0.55,1,1,0.474918721949655,6.89,0.183586206896552,0.0,1
0.6,1,1,0.474918721949659,6.89,0.183586206896552,0.0,1
0.12,1,1,0.346722586992402,6.89,0.183586206896552,0.0,1
0.17,1,1,0.474771696497944,6.89,0.183586206896552,0.0,1
0.22,1,1,0.474918721949656,6.89,0.183586206896552,0.0,1
0.32,1,1,0.474918721949654,6.89,0.183586206896552,0.0,1
0.7,1,1,0.47491872194966,6.89,0.183586206896552,0.0,1
0.8,1,1,0.474918721949654,6.89,0.183586206896552,0.0,1
0.9,1,1,0.474918721949659,6.89,0.183586206896552,0.0,1
0.05,1,1,0.137781171678611,6.89,0.183586206896552,0.0,1
0.35,1,1,0.446981443286454,6.89,0.200275862068965,0.0,1
0.4,1,1,0.446981443286454,6.89,0.200275862068965,0.0,1
0.45,1,1,0.446981443286454,6.89,0.200275862068965,0.0,1
0.5,1,1,0.446981443286457,6.89,0.200275862068965,0.0,1
0.55,1,1,0.446981443286455,6.89,0.200275862068965,0.0,1
0.6,1,1,0.446981443286456,6.89,0.200275862068965,0.0,1
0.12,1,1,0.34517043284819,6.89,0.200275862068965,0.0,1
0.17,1,1,0.44698144328645,6.89,0.200275862068965,0.0,1
0.22,1,1,0.44698144328646,6.89,0.200275862068965,0.0,1
0.32,1,1,0.446981443286448,6.89,0.200275862068965,0.0,1
0.7,1,1,0.446981443286447,6.89,0.200275862068965,0.0,1
0.8,1,1,0.44698144328646,6.89,0.200275862068965,0.0,1
0.9,1,1,0.446981443286459,6.89,0.200275862068965,0.0,1
0.05,1,1,0.137628725487662,6.89,0.200275862068965,0.0,1
0.35,1,1,0.419044164623252,6.89,0.216965517241379,0.0,1
0.4,1,1,0.419044164623256,6.89,0.216965517241379,0.0,1
0.45,1,1,0.419044164623253,6.89,0.216965517241379,0.0,1
0.5,1,1,0.419044164623254,6.89,0.216965517241379,0.0,1
0.55,1,1,0.419044164623253,6.89,0.216965517241379,0.0,1
0.6,1,1,0.419044164623255,6.89,0.216965517241379,0.0,1
0.12,1,1,0.342558860324501,6.89,0.216965517241379,0.0,1
0.17,1,1,0.419044164623249,6.89,0.216965517241379,0.0,1
0.22,1,1,0.419044164623253,6.89,0.216965517241379,0.0,1
0.32,1,1,0.419044164623258,6.89,0.216965517241379,0.0,1
0.7,1,1,0.419044164623254,6.89,0.216965517241379,0.0,1
0.8,1,1,0.41904416462325,6.89,0.216965517241379,0.0,1
0.9,1,1,0.419044164623255,6.89,0.216965517241379,0.0,1
0.05,1,1,0.132189014606058,6.89,0.216965517241379,0.0,1
0.35,1,1,0.391106885960052,6.89,0.233655172413793,0.0,1
0.4,1,1,0.391106885960047,6.89,0.233655172413793,0.0,1
0.45,1,1,0.391106885960052,6.89,0.233655172413793,0.0,1
0.5,1,1,0.391106885960053,6.89,0.233655172413793,0.0,1
0.55,1,1,0.391106885960047,6.89,0.233655172413793,0.0,1
0.6,1,1,0.391106885960051,6.89,0.233655172413793,0.0,1
0.12,1,1,0.339288834878998,6.89,0.233655172413793,0.0,1
0.17,1,1,0.391106885960049,6.89,0.233655172413793,0.0,1
0.22,1,1,0.391106885960051,6.89,0.233655172413793,0.0,1
0.32,1,1,0.39110688596005,6.89,0.233655172413793,0.0,1
0.7,1,1,0.391106885960052,6.89,0.233655172413793,0.0,1
0.8,1,1,0.391106885960048,6.89,0.233655172413793,0.0,1
0.9,1,1,0.39110688596005,6.89,0.233655172413793,0.0,1
0.05,1,1,0.131234724587724,6.89,0.233655172413793,0.0,1
0.35,1,1,0.366385018332753,6.89,0.250344827586207,0.0,1
0.4,1,1,0.366385018332748,6.89,0.250344827586207,0.0,1
0.45,1,1,0.366385018332744,6.89,0.250344827586207,0.0,1
0.5,1,1,0.366385018332752,6.89,0.250344827586207,0.0,1
0.55,1,1,0.366385018332753,6.89,0.250344827586207,0.0,1
0.6,1,1,0.366385018332749,6.89,0.250344827586207,0.0,1
0.12,1,1,0.335890004921316,6.89,0.250344827586207,0.0,1
0.17,1,1,0.366385018332749,6.89,0.250344827586207,0.0,1
0.22,1,1,0.366385018332749,6.89,0.250344827586207,0.0,1
0.32,1,1,0.366385018332753,6.89,0.250344827586207,0.0,1
0.7,1,1,0.366385018332746,6.89,0.250344827586207,0.0,1
0.8,1,1,0.366385018332749,6.89,0.250344827586207,0.0,1
0.9,1,1,0.36638501833275,6.89,0.250344827586207,0.0,1
0.05,1,1,0.125714073439926,6.89,0.250344827586207,0.0,1
0.35,1,1,0.338447883625194,6.89,0.267034482758621,0.0,1
0.4,1,1,0.338447883625192,6.89,0.267034482758621,0.0,1
0.45,1,1,0.338447883625191,6.89,0.267034482758621,0.0,1
0.5,1,1,0.338447883625191,6.89,0.267034482758621,0.0,1
0.55,1,1,0.338447883625192,6.89,0.267034482758621,0.0,1
0.6,1,1,0.338447883625194,6.89,0.267034482758621,0.0,1
0.12,1,1,0.332136960546516,6.89,0.267034482758621,0.0,1
0.17,1,1,0.338447883625192,6.89,0.267034482758621,0.0,1
0.22,1,1,0.338447883625193,6.89,0.267034482758621,0.0,1
0.32,1,1,0.338447883625193,6.89,0.267034482758621,0.0,1
0.7,1,1,0.338447883625192,6.89,0.267034482758621,0.0,1
0.8,1,1,0.33844788362519,6.89,0.267034482758621,0.0,1
0.9,1,1,0.338447883625192,6.89,0.267034482758621,0.0,1
0.05,1,1,0.124695298888498,6.89,0.267034482758621,0.0,1
0.35,1,1,0.310511317001663,6.89,0.283724137931034,0.0,1
0.4,1,1,0.310511317001663,6.89,0.283724137931034,0.0,1
0.45,1,1,0.310511317001662,6.89,0.283724137931034,0.0,1
0.5,1,1,0.310510803411538,6.89,0.283724137931034,0.0,1
0.55,1,1,0.310511317001664,6.89,0.283724137931034,0.0,1
0.6,1,1,0.310511317001663,6.89,0.283724137931034,0.0,1
0.12,1,1,0.310511317001661,6.89,0.283724137931034,0.0,1
0.17,1,1,0.31051080341154,6.89,0.283724137931034,0.0,1
0.22,1,1,0.310510803411539,6.89,0.283724137931034,0.0,1
0.32,1,1,0.310510803411536,6.89,0.283724137931034,0.0,1
0.7,1,1,0.310511317001662,6.89,0.283724137931034,0.0,1
0.8,1,1,0.310511317001659,6.89,0.283724137931034,0.0,1
0.9,1,1,0.310511317001659,6.89,0.283724137931034,0.0,1
0.05,1,1,0.11911316002559,6.89,0.283724137931034,0.0,1
0.35,1,1,0.282574131182699,6.89,0.300413793103448,0.0,1
0.4,1,1,0.282574131182701,6.89,0.300413793103448,0.0,1
0.45,1,1,0.2825741311827,6.89,0.300413793103448,0.0,1
0.5,1,1,0.282573622547304,6.89,0.300413793103448,0.0,1
0.55,1,1,0.282573663801079,6.89,0.300413793103448,0.0,1
0.6,1,1,0.282574131182705,6.89,0.300413793103448,0.0,1
0.12,1,1,0.282574131182703,6.89,0.300413793103448,0.0,1
0.17,1,1,0.282573663801079,6.89,0.300413793103448,0.0,1
0.22,1,1,0.282573663801076,6.89,0.300413793103448,0.0,1
0.32,1,1,0.282574131182701,6.89,0.300413793103448,0.0,1
0.7,1,1,0.2825741311827,6.89,0.300413793103448,0.0,1
0.8,1,1,0.282574131182702,6.89,0.300413793103448,0.0,1
0.9,1,1,0.282574131182702,6.89,0.300413793103448,0.0,1
0.05,1,1,0.117971694522279,6.89,0.300413793103448,0.0,1
0.35,1,1,0.254636945363742,6.89,0.317103448275862,0.0,1
0.4,1,1,0.254636945363738,6.89,0.317103448275862,0.0,1
0.45,1,1,0.254636945363739,6.89,0.317103448275862,0.0,1
0.5,1,1,0.254636945363741,6.89,0.317103448275862,0.0,1
0.55,1,1,0.254636945363741,6.89,0.317103448275862,0.0,1
0.6,1,1,0.254636524190622,6.89,0.317103448275862,0.0,1
0.12,1,1,0.25463694536374,6.89,0.317103448275862,0.0,1
0.17,1,1,0.254636945363743,6.89,0.317103448275862,0.0,1
0.22,1,1,0.254636945363739,6.89,0.317103448275862,0.0,1
0.32,1,1,0.25463694536374,6.89,0.317103448275862,0.0,1
0.7,1,1,0.254636945363742,6.89,0.317103448275862,0.0,1
0.8,1,1,0.254636945363744,6.89,0.317103448275862,0.0,1
0.9,1,1,0.254636945363742,6.89,0.317103448275862,0.0,1
0.05,1,1,0.112378865478371,6.89,0.317103448275862,0.0,1
0.35,1,1,0.226699759544782,6.89,0.333793103448276,0.0,1
0.4,1,1,0.22669975954478,6.89,0.333793103448276,0.0,1
0.45,1,1,0.226699759544782,6.89,0.333793103448276,0.0,1
0.5,1,1,0.226699759544779,6.89,0.333793103448276,0.0,1
0.55,1,1,0.226699759544779,6.89,0.333793103448276,0.0,1
0.6,1,1,0.226699759544782,6.89,0.333793103448276,0.0,1
0.12,1,1,0.226699759544781,6.89,0.333793103448276,0.0,1
0.17,1,1,0.22669975954478,6.89,0.333793103448276,0.0,1
0.22,1,1,0.226699384580162,6.89,0.333793103448276,0.0,1
0.32,1,1,0.226699759544781,6.89,0.333793103448276,0.0,1
0.7,1,1,0.226699759544779,6.89,0.333793103448276,0.0,1
0.8,1,1,0.226699759544781,6.89,0.333793103448276,0.0,1
0.9,1,1,0.226699759544783,6.89,0.333793103448276,0.0,1
0.05,1,1,0.110997629301132,6.89,0.333793103448276,0.0,1
0.35,1,1,0.198762573725817,6.89,0.35048275862069,0.0,1
0.4,1,1,0.198762573725819,6.89,0.35048275862069,0.0,1
0.45,1,1,0.198762244969704,6.89,0.35048275862069,0.0,1
0.5,1,1,0.19876257372582,6.89,0.35048275862069,0.0,1
0.55,1,1,0.198762573725819,6.89,0.35048275862069,0.0,1
0.6,1,1,0.198762573725823,6.89,0.35048275862069,0.0,1
0.12,1,1,0.19876257372582,6.89,0.35048275862069,0.0,1
0.17,1,1,0.198762573725822,6.89,0.35048275862069,0.0,1
0.22,1,1,0.19876257372582,6.89,0.35048275862069,0.0,1
0.32,1,1,0.198762573725821,6.89,0.35048275862069,0.0,1
0.7,1,1,0.198762210087404,6.89,0.35048275862069,0.0,1
0.8,1,1,0.198762244969706,6.89,0.35048275862069,0.0,1
0.9,1,1,0.198762215951807,6.89,0.35048275862069,0.0,1
0.05,1,1,0.109388247678232,6.89,0.35048275862069,0.0,1
0.35,1,1,0.170825387906859,6.89,0.367172413793103,0.0,1
0.4,1,1,0.170825387906862,6.89,0.367172413793103,0.0,1
0.45,1,1,0.170825105359245,6.89,0.367172413793103,0.0,1
0.5,1,1,0.170825387906859,6.89,0.367172413793103,0.0,1
0.55,1,1,0.170825105359243,6.89,0.367172413793103,0.0,1
0.6,1,1,0.170825075379845,6.89,0.367172413793103,0.0,1
0.12,1,1,0.17082538790686,6.89,0.367172413793103,0.0,1
0.17,1,1,0.170825105359244,6.89,0.367172413793103,0.0,1
0.22,1,1,0.17082538790686,6.89,0.367172413793103,0.0,1
0.32,1,1,0.17082538790686,6.89,0.367172413793103,0.0,1
0.7,1,1,0.17082538790686,6.89,0.367172413793103,0.0,1
0.8,1,1,0.170825387906857,6.89,0.367172413793103,0.0,1
0.9,1,1,0.170825387906861,6.89,0.367172413793103,0.0,1
0.05,1,1,0.107607264795795,6.89,0.367172413793103,0.0,1
0.35,1,1,0.1428882020879,6.89,0.383862068965517,0.0,1
0.4,1,1,0.142888202087899,6.89,0.383862068965517,0.0,1
0.45,1,1,0.142887965748787,6.89,0.383862068965517,0.0,1
0.5,1,1,0.1428882020879,6.89,0.383862068965517,0.0,1
0.55,1,1,0.142887965748786,6.89,0.383862068965517,0.0,1
0.6,1,1,0.142888202087901,6.89,0.383862068965517,0.0,1
0.12,1,1,0.142887965748788,6.89,0.383862068965517,0.0,1
0.17,1,1,0.142887965748787,6.89,0.383862068965517,0.0,1
0.22,1,1,0.142888202087903,6.89,0.383862068965517,0.0,1
0.32,1,1,0.142888202087899,6.89,0.383862068965517,0.0,1
0.7,1,1,0.142888202087901,6.89,0.383862068965517,0.0,1
0.8,1,1,0.142888202087899,6.89,0.383862068965517,0.0,1
0.9,1,1,0.1428882020879,6.89,0.383862068965517,0.0,1
0.05,1,1,0.105826173139542,6.89,0.383862068965517,0.0,1
0.35,1,1,0.11495101626894,6.89,0.400551724137931,0.0,1
0.4,1,1,0.114951016268942,6.89,0.400551724137931,0.0,1
0.45,1,1,0.114951016268939,6.89,0.400551724137931,0.0,1
0.5,1,1,0.114950826138328,6.89,0.400551724137931,0.0,1
0.55,1,1,0.11495101626894,6.89,0.400551724137931,0.0,1
0.6,1,1,0.114951016268941,6.89,0.400551724137931,0.0,1
0.12,1,1,0.114950826138327,6.89,0.400551724137931,0.0,1
0.17,1,1,0.11495101626894,6.89,0.400551724137931,0.0,1
0.22,1,1,0.11495101626894,6.89,0.400551724137931,0.0,1
0.32,1,1,0.11495101626894,6.89,0.400551724137931,0.0,1
0.7,1,1,0.11495101626894,6.89,0.400551724137931,0.0,1
0.8,1,1,0.11495101626894,6.89,0.400551724137931,0.0,1
0.9,1,1,0.11495101626894,6.89,0.400551724137931,0.0,1
0.05,1,1,0.103313079986207,6.89,0.400551724137931,0.0,1
0.35,1,1,0.0869850618086068,6.89,0.417241379310345,0.0,1
0.4,1,1,0.0869850618086069,6.89,0.417241379310345,0.0,1
0.45,1,1,0.0869850618086074,6.89,0.417241379310345,0.0,1
0.5,1,1,0.0869850618086068,6.89,0.417241379310345,0.0,1
0.55,1,1,0.0869850618086071,6.89,0.417241379310345,0.0,1
0.6,1,1,0.0869850618086069,6.89,0.417241379310345,0.0,1
0.12,1,1,0.086985061808607,6.89,0.417241379310345,0.0,1
0.17,1,1,0.0869850618086063,6.89,0.417241379310345,0.0,1
0.22,1,1,0.0869850618086067,6.89,0.417241379310345,0.0,1
0.32,1,1,0.0869850618086076,6.89,0.417241379310345,0.0,1
0.7,1,1,0.0869850618086074,6.89,0.417241379310345,0.0,1
0.8,1,1,0.0869850618086072,6.89,0.417241379310345,0.0,1
0.9,1,1,0.086985061808607,6.89,0.417241379310345,0.0,1
0.05,1,1,0.0869850618086069,6.89,0.417241379310345,0.0,1
0.35,1,1,0.0590156013258887,6.89,0.433931034482759,0.0,1
0.4,1,1,0.0590606885801087,6.89,0.433931034482759,0.0,1
0.45,1,1,0.059015601325889,6.89,0.433931034482759,0.0,1
0.5,1,1,0.0590156013937475,6.89,0.433931034482759,0.0,1
0.55,1,1,0.0590606885801087,6.89,0.433931034482759,0.0,1
0.6,1,1,0.0590156013937477,6.89,0.433931034482759,0.0,1
0.12,1,1,0.059060688512146,6.89,0.433931034482759,0.0,1
0.17,1,1,0.059015601325889,6.89,0.433931034482759,0.0,1
0.22,1,1,0.0590156013258883,6.89,0.433931034482759,0.0,1
0.32,1,1,0.059015601325889,6.89,0.433931034482759,0.0,1
0.7,1,1,0.0590606903552112,6.89,0.433931034482759,0.0,1
0.8,1,1,0.0590156013258886,6.89,0.433931034482759,0.0,1
0.9,1,1,0.0590607416638877,6.89,0.433931034482759,0.0,1
0.05,1,1,0.0590156013258887,6.89,0.433931034482759,0.0,1
0.35,1,1,0.030998044758533,6.89,0.450620689655172,0.0,1
0.4,1,1,0.0309980956826264,6.89,0.450620689655172,0.0,1
0.45,1,1,0.0309980956826263,6.89,0.450620689655172,0.0,1
0.5,1,1,0.0309980405620592,6.89,0.450620689655172,0.0,1
0.55,1,1,0.0309980447585327,6.89,0.450620689655172,0.0,1
0.6,1,1,0.0309980956826271,6.89,0.450620689655172,0.0,1
0.12,1,1,0.0309980447585331,6.89,0.450620689655172,0.0,1
0.17,1,1,0.0309980956826264,6.89,0.450620689655172,0.0,1
0.22,1,1,0.0309980447585338,6.89,0.450620689655172,0.0,1
0.32,1,1,0.0309980956826264,6.89,0.450620689655172,0.0,1
0.7,1,1,0.0309980447585328,6.89,0.450620689655172,0.0,1
0.8,1,1,0.0309980394812537,6.89,0.450620689655172,0.0,1
0.9,1,1,0.0309980956826265,6.89,0.450620689655172,0.0,1
0.05,1,1,0.0309980956826263,6.89,0.450620689655172,0.0,1
0.35,1,1,0.0028534432115417,6.89,0.467310344827586,0.0,1
0.4,1,1,0.0028530660211094,6.89,0.467310344827586,0.0,1
0.45,1,1,0.0028524367839188,6.89,0.467310344827586,0.0,1
0.5,1,1,0.0028528043681806,6.89,0.467310344827586,0.0,1
0.55,1,1,0.0028526559766338,6.89,0.467310344827586,0.0,1
0.6,1,1,0.0028535478061679,6.89,0.467310344827586,0.0,1
0.12,1,1,0.0028534677971231,6.89,0.467310344827586,0.0,1
0.17,1,1,0.0028526704490648,6.89,0.467310344827586,0.0,1
0.22,1,1,0.002852797985267,6.89,0.467310344827586,0.0,1
0.32,1,1,0.002853214387868,6.89,0.467310344827586,0.0,1
0.7,1,1,0.0028536174148439,6.89,0.467310344827586,0.0,1
0.8,1,1,0.0028510173854298,6.89,0.467310344827586,0.0,1
0.9,1,1,0.0028513481770779,6.89,0.467310344827586,0.0,1
0.05,1,1,0.0028526577634475,6.89,0.467310344827586,0.0,1
0.35,1,1,0.0,6.89,0.484,0.0,1
0.4,1,1,0.0,6.89,0.484,0.0,1
0.45,1,1,0.0,6.89,0.484,0.0,1
0.5,1,1,0.0,6.89,0.484,0.0,1
0.55,1,1,0.0,6.89,0.484,0.0,1
0.6,1,1,0.0,6.89,0.484,0.0,1
0.12,1,1,0.0,6.89,0.484,0.0,1
0.17,1,1,0.0,6.89,0.484,0.0,1
0.22,1,1,0.0,6.89,0.484,0.0,1
0.32,1,1,0.0,6.89,0.484,0.0,1
0.7,1,1,0.0,6.89,0.484,0.0,1
0.8,1,1,0.0,6.89,0.484,0.0,1
0.9,1,1,0.0,6.89,0.484,0.0,1
0.05,1,1,0.0,6.89,0.484,0.0,1
0.35,1,1,0.76494241237107,6.89,0.0,0.0166896551724138,1
0.4,1,1,0.764942412371042,6.89,0.0,0.0166896551724138,1
0.45,1,1,0.764942412371066,6.89,0.0,0.0166896551724138,1
0.5,1,1,0.717038169531329,6.89,0.0,0.0166896551724138,1
0.55,1,1,0.764942412371065,6.89,0.0,0.0166896551724138,1
0.6,1,1,0.764942412371091,6.89,0.0,0.0166896551724138,1
0.12,1,1,0.278465064553155,6.89,0.0,0.0166896551724138,1
0.17,1,1,0.417172253314337,6.89,0.0,0.0166896551724138,1
0.22,1,1,0.574618963529786,6.89,0.0,0.0166896551724138,1
0.32,1,1,0.764942412371067,6.89,0.0,0.0166896551724138,1
0.7,1,1,0.764942412371065,6.89,0.0,0.0166896551724138,1
0.8,1,1,0.764942412371067,6.89,0.0,0.0166896551724138,1
0.9,1,1,0.764942412371064,6.89,0.0,0.0166896551724138,1
0.05,1,1,0.0041357506181442,6.89,0.0,0.0166896551724138,1
0.35,1,1,0.724760280399394,6.89,0.0,0.0333793103448276,1
0.4,1,1,0.724760280399394,6.89,0.0,0.0333793103448276,1
0.45,1,1,0.724760280399405,6.89,0.0,0.0333793103448276,1
0.5,1,1,0.724760280399392,6.89,0.0,0.0333793103448276,1
0.55,1,1,0.724760280399392,6.89,0.0,0.0333793103448276,1
0.6,1,1,0.724760280399388,6.89,0.0,0.0333793103448276,1
0.12,1,1,0.148893205060038,6.89,0.0,0.0333793103448276,1
0.17,1,1,0.321191739228215,6.89,0.0,0.0333793103448276,1
0.22,1,1,0.463030570035753,6.89,0.0,0.0333793103448276,1
0.32,1,1,0.724760280399394,6.89,0.0,0.0333793103448276,1
0.7,1,1,0.724760280399387,6.89,0.0,0.0333793103448276,1
0.8,1,1,0.724760280399395,6.89,0.0,0.0333793103448276,1
0.9,1,1,0.724760280399392,6.89,0.0,0.0333793103448276,1
0.05,1,1,0.0,6.89,0.0,0.0333793103448276,1
0.35,1,1,0.704701992278775,6.89,0.0,0.0500689655172414,1
0.4,1,1,0.704701992278778,6.89,0.0,0.0500689655172414,1
0.45,1,1,0.704701992278787,6.89,0.0,0.0500689655172414,1
0.5,1,1,0.704701992278675,6.89,0.0,0.0500689655172414,1
0.55,1,1,0.704701992278691,6.89,0.0,0.0500689655172414,1
0.6,1,1,0.704701992278744,6.89,0.0,0.0500689655172414,1
0.12,1,1,0.0029165517264928,6.89,0.0,0.0500689655172414,1
0.17,1,1,0.216844642125793,6.89,0.0,0.0500689655172414,1
0.22,1,1,0.35920038845247,6.89,0.0,0.0500689655172414,1
0.32,1,1,0.654275914445957,6.89,0.0,0.0500689655172414,1
0.7,1,1,0.704701992278781,6.89,0.0,0.0500689655172414,1
0.8,1,1,0.704701992278828,6.89,0.0,0.0500689655172414,1
0.9,1,1,0.704701992278825,6.89,0.0,0.0500689655172414,1
0.05,1,1,0.0,6.89,0.0,0.0500689655172414,1
0.35,1,1,0.637998946391341,6.89,0.0,0.0667586206896552,1
0.4,1,1,0.670476622707644,6.89,0.0,0.0667586206896552,1
0.45,1,1,0.670476622707644,6.89,0.0,0.0667586206896552,1
0.5,1,1,0.670476622707644,6.89,0.0,0.0667586206896552,1
0.55,1,1,0.670476622707643,6.89,0.0,0.0667586206896552,1
0.6,1,1,0.670476622707632,6.89,0.0,0.0667586206896552,1
0.12,1,1,0.0,6.89,0.0,0.0667586206896552,1
0.17,1,1,0.0572782602586131,6.89,0.0,0.0667586206896552,1
0.22,1,1,0.263165906967824,6.89,0.0,0.0667586206896552,1
