Gamma,Z_Level,Y_Level,rx_EX_ac_e_f,rx_ATPS4rpp_f,rx_BIOMASS_Ec_iML1515_WT_75p37M
0.25,0.0,0.04,0.0,15.2799894421595,0.1320278499592
0.25,0.0,0.04,0.0,16.3838641199948,0.146913349851225
0.25,0.0,0.04,0.0,17.487949429772,0.161798508072132
0.25,0.0,0.04,0.0,18.5919454229147,0.176683783248356
0.25,0.0,0.04,0.0,19.6959307498337,0.191569094344742
0.25,0.0,0.04,0.0,20.7999160767513,0.206454405441128
0.25,0.0,0.04,0.0,21.9039014036687,0.221339716537514
0.25,0.0,0.04,0.0,23.0077488986189,0.236225167997103
0.25,0.0,0.04,0.0,24.111736215175,0.251110358828631
0.25,0.0,0.04,0.0,25.2158362264045,0.265995721079566
0.25,0.0,0.04,0.0,26.3197937966373,0.280881125650892
0.25,0.0,0.04,0.0,27.423819868685,0.295766299531748
0.25,0.0,0.04,0.0,28.5276247967499,0.310651677071302
0.25,0.0,0.04,0.0,29.6450958092104,0.32549211411449
0.25,0.0,0.04,0.0,30.8096430788621,0.340172881008924
0.25,0.0,0.04,0.0,31.9743586930354,0.354853647903359
0.25,0.0,0.04,0.0,33.1390743072052,0.369534414797795
0.25,0.0,0.04,0.0,34.3039886374686,0.38421518169223
0.25,0.0,0.04,0.0,35.4687118445352,0.398895948586666
0.25,0.0,0.04,0.0,36.6392450605244,0.413126785980897
0.25,0.0,0.04,0.0,37.8185890210581,0.427219860927432
0.25,0.0,0.04,0.0,38.9979679151133,0.441312341175305
0.25,0.0,0.04,0.0,40.1772982736648,0.455405397130482
0.25,0.0,0.04,0.0,41.3565501729046,0.4694984681945
0.25,0.0,0.04,0.0,42.5695542311279,0.483592160713568
0.25,0.0,0.04,0.0,43.7500286347636,0.497683276926215
0.25,0.0,0.04,0.0096202991414575,44.9618857001407,0.510791049048518
0.25,0.0,0.04,0.452623737639886,44.7992860194635,0.515582230911309
0.25,0.0,0.04,0.895860029837403,44.636597431135,0.520361201123423
0.25,0.0,0.04,1.33910622010994,44.4739050635467,0.525139652246364
0.25,0.0,0.04,1.78235130348603,44.3112170288658,0.529919141547643
0.25,0.0,0.04,2.22556890643001,44.1485316661492,0.534698111759754
0.25,0.0,0.04,2.66881536693128,43.9858391953828,0.539476548710984
0.25,0.0,0.04,3.1120517492043,43.8231505726617,0.544255514199193
0.25,0.0,0.04,3.47231165779723,43.6888742791122,0.548866603178305
0.25,0.0,0.04,3.75026011286177,43.5828170224718,0.55331017216046
0.25,0.0,0.04,4.02865419852916,43.476600823548,0.557750635049604
0.25,0.0,0.04,4.3078295074151,43.3701200391487,0.562187586727077
0.25,0.0,0.04,4.5881276005823,43.2632444826271,0.566617495512838
0.25,0.0,0.04,4.86833494408495,43.1563966977585,0.571047404298596
0.25,0.0,0.04,5.14863233325961,43.049521356676,0.575477313084359
0.25,0.0,0.04,5.42892972243347,42.9426460155941,0.579907221870127
0.25,0.0,0.04,5.68463441397796,42.7748353901352,0.583910518437993
0.25,0.0,0.04,5.91911202140289,42.6887416175606,0.587794918341278
0.25,0.0,0.04,6.15358962882796,42.6026478449859,0.591679318244561
0.25,0.0,0.04,6.38806723625275,42.5165540724112,0.595563718147847
0.25,0.0,0.04,6.62254484367764,42.4304602998363,0.599448118051131
0.25,0.0,0.04,6.85702245110246,42.3443665272619,0.603332517954416
0.25,0.0,0.04,7.09149910206785,42.2582775504183,0.607216253969751
0.25,0.0,0.04,7.32597766595237,42.1721789821126,0.611101317760985
0.25,0.0,0.04,7.61121846673746,42.0674463515576,0.61582667022065
0.25,0.0,0.04,7.61181857055698,42.0672305174649,0.615835954410465
0.25,0.0,0.04,7.61602705758988,42.0656807683457,0.615906330236152
0.25,0.0,0.04,7.62744649042013,42.0614923740704,0.616094849177794
0.25,0.0,0.04,7.64968719355805,42.0533216858612,0.61646395034468
0.25,0.0,0.04,7.68635269880909,42.0398591138694,0.617071357962896
0.25,0.0,0.04,7.74105041975735,42.0197756048326,0.617977490639251
0.25,0.0,0.04,7.81738679954231,41.9917469713414,0.619242093385374
0.25,0.0,0.04,7.9189717709004,41.9544603765,0.62092491121289
0.25,0.0,0.04,8.04940130817987,41.9065575813606,0.623085689133428
0.25,0.0,0.04,8.21229133760559,41.8467533924265,0.625783487970548
0.25,0.0,0.04,8.41124776983738,41.773697444655,0.629080105300086
0.25,0.0,0.04,8.64987409089741,41.6860803777575,0.633033233569455
0.25,0.0,0.04,9.08292772108036,41.5156736014006,0.637551825241813
0.25,0.0,0.04,9.6629136034083,41.2837354989539,0.642746807685381
0.25,0.0,0.04,10.3320309947889,41.0161836180852,0.648738851040426
0.25,0.0,0.04,11.0965015198743,40.7104692954419,0.655587056796363
0.25,0.0,0.04,11.9629664022988,40.3640334288122,0.663339877469239
0.25,0.0,0.04,12.9377382984094,39.9743138008971,0.67205208257393
0.25,0.0,0.04,14.0270916969351,39.5387978784658,0.681788137680027
0.25,0.0,0.04,15.2373665048393,39.0549384165021,0.6926049233432
0.25,0.0,0.04,16.2549434131931,38.4245402234924,0.703573022237041
0.25,0.0,0.04,17.2589147329331,37.6942872124756,0.715256533323236
0.25,0.0,0.04,18.3584968280083,36.8945451696275,0.728051957504872
0.25,0.0,0.04,19.5605145523503,36.1082196640822,0.741973461610953
0.25,0.0,0.04,20.8654103873524,35.1238581148395,0.756914722759244
0.25,0.0,0.04,22.2788031867392,34.0492725559662,0.773097233288191
0.25,0.0,0.04,23.805241096831,32.8887626335662,0.790572820819318
0.25,0.0,0.04,25.458088935557,31.1283384512523,0.808170947492498
0.25,0.0,0.04,27.2249924857436,29.1777420786529,0.825432450575653
0.25,0.0,0.04,29.5345729011304,27.9016127213977,0.838598752405054
0.25,0.0,0.04,32.0817024679599,26.4836581981273,0.851792732773538
0.25,0.0,0.04,34.7852533481064,24.8907482577793,0.865723192882701
0.25,0.0,0.04,37.6519207279752,23.1268218151145,0.880429590417977
0.25,0.0,0.04,40.7085160559937,21.2547750270665,0.895838268849957
0.25,0.0,0.04,43.8570713934048,18.1966035280709,0.90896520367822
0.25,0.0,0.04,44.0468726342853,17.9124966293349,0.909828510764935
0.25,0.0,0.04,44.0468726342854,17.9124966293355,0.909828510764941
0.25,0.0,0.04,44.0468726342854,17.912496629335,0.909828510764941
0.25,0.0,0.04,44.0468726342854,17.9124966293355,0.909828510764941
0.25,0.0,0.06,0.0,0.0,0.0
0.25,0.0,0.06,0.0,0.0,0.0
0.25,0.0,0.06,0.0,0.0,0.0
0.25,0.0,0.06,0.0,0.0,0.0
0.25,0.0,0.06,0.0,0.0,0.0
0.25,0.0,0.06,0.0,0.0,0.0
0.25,0.0,0.06,0.0,0.0,0.0
0.25,0.0,0.06,0.0,0.0,0.0
0.25,0.0,0.06,0.0,6.59447428899013,0.012452485874312
0.25,0.0,0.06,0.0,7.6778421036168,0.0274071439621625
0.25,0.0,0.06,0.0,8.76476948407077,0.0423619759839975
0.25,0.0,0.06,0.0,9.84940533306219,0.0573166961431047
0.25,0.0,0.06,0.0,10.9279984674567,0.0722711218406366
0.25,0.0,0.06,0.0,12.0113639154785,0.0872256695487254
0.25,0.0,0.06,0.0,13.0947673704075,0.102180440426266
0.25,0.0,0.06,0.0,14.1781525313905,0.117135099719091
0.25,0.0,0.06,0.0,15.2799211573796,0.132027849959121
0.25,0.0,0.06,0.0,17.4878764138377,0.161798472151932
0.25,0.0,0.06,0.0,18.5918540420848,0.17668378324828
0.25,0.0,0.06,0.0,19.6958023985513,0.191569094344704
0.25,0.0,0.06,0.0,26.3196389694171,0.280880600123576
0.25,0.0,0.06,0.0,27.4236134990113,0.295765892099366
0.25,0.0,0.06,0.0,28.5724106881635,0.310500237401788
0.25,0.0,0.06,0.0,29.737242061002,0.325180585312904
0.25,0.0,0.06,0.0,30.5519438798678,0.334429993492206
0.25,0.0,0.06,0.0,30.3067908604509,0.339148761421241
0.25,0.0,0.06,0.257670326809504,30.1894030570061,0.343605682772729
0.25,0.0,0.06,0.537344321756666,30.0827448387333,0.348039215786674
0.25,0.0,0.06,0.817018316703302,29.9760866204605,0.352472748800617
0.25,0.0,0.06,1.09669231164808,29.8694284021884,0.356906281814562
0.25,0.0,0.06,1.37636630659471,29.7627701839158,0.361339814828508
0.25,0.0,0.06,1.65604030153946,29.6561119656437,0.365773347842456
0.25,0.0,0.06,1.93571429648708,29.5494537473709,0.370206880856401
0.25,0.0,0.06,2.21538829143259,29.4427955290987,0.374640413870347
0.25,0.0,0.06,2.49506228637729,29.3361373108264,0.379073946884289
0.25,0.0,0.06,2.77473628132408,29.229479092554,0.383507479898235
0.25,0.0,0.06,3.05441027626855,29.122820874282,0.38794101291218
0.25,0.0,0.06,3.33408427121623,29.0161626560089,0.392374545926125
0.25,0.0,0.06,3.6137582661622,28.9095044377367,0.396808078940071
0.25,0.0,0.06,3.89343226110756,28.8028462194642,0.401241611954016
0.25,0.0,0.06,4.17310625605226,28.6961880011924,0.405675144967962
0.25,0.0,0.06,4.45278025099929,28.5895297829195,0.410108677981907
0.25,0.0,0.06,4.73245424594479,28.4828715646473,0.414542210995853
0.25,0.0,0.06,5.1320068442358,28.4367883479424,0.418860364607923
0.25,0.0,0.06,5.54029182098075,28.3951176270785,0.423170113579179
0.25,0.0,0.06,5.94857679772559,28.3534469062145,0.427479862550433
0.25,0.0,0.06,6.35686177447083,28.3117761853492,0.431789611521686
0.25,0.0,0.06,6.76514675121538,28.2701054644859,0.436099360492943
0.25,0.0,0.06,7.17412810197835,28.2267386657563,0.440396799634121
0.25,0.0,0.06,7.62151621058753,28.0591464889901,0.444324047739032
0.25,0.0,0.06,8.0786325509212,27.8632267216596,0.448169327173548
0.25,0.0,0.06,8.53574889125466,27.6673069543294,0.452014606608064
0.25,0.0,0.06,8.99286523158831,27.4713871869987,0.45585988604258
0.25,0.0,0.06,9.44998157192213,27.2754674196678,0.459705165477096
0.25,0.0,0.06,9.90709791225616,27.0795476523362,0.463550444911612
0.25,0.0,0.06,10.338001398495,26.8798755266124,0.467368985711869
0.25,0.0,0.06,10.6056692577639,26.6568362935572,0.471021016687893
0.25,0.0,0.06,10.873337117033,26.4337970605,0.474673047663912
0.25,0.0,0.06,11.1410049763018,26.2107578274448,0.478325078639935
0.25,0.0,0.06,11.4086728355709,25.9877185943881,0.481977109615959
0.25,0.0,0.06,11.7342894066402,25.7163925170626,0.486419786473388
0.25,0.0,0.06,11.7349755623641,25.7158207650159,0.486429148306986
0.25,0.0,0.06,11.7397786524313,25.711818500687,0.48649468114217
0.25,0.0,0.06,11.7528156111846,25.7009552117979,0.486672555980525
0.25,0.0,0.06,11.7782033729673,25.6798003860662,0.487018943823638
0.25,0.0,0.06,11.8200588721229,25.6449235112088,0.487590015673094
0.25,0.0,0.06,11.8824990429942,25.5928940749477,0.48844194253048
0.25,0.0,0.06,11.9696408199247,25.5202815649998,0.489630895397381
0.25,0.0,0.06,12.0856011372569,25.423655469087,0.491213045275383
0.25,0.0,0.06,12.2344969293345,25.2995852749258,0.493244563166072
0.25,0.0,0.06,12.4204451305008,25.144640470236,0.495781620071033
0.25,0.0,0.06,12.6475626750987,24.955390542735,0.498880386991854
0.25,0.0,0.06,12.91996469411,24.7283923231894,0.502596425802551
0.25,0.0,0.06,13.2417717128461,24.4602405026572,0.506987120438493
0.25,0.0,0.06,13.6170988754238,24.147492004081,0.51210803721005
0.25,0.0,0.06,14.0500631159836,23.7867163137693,0.518015347050731
0.25,0.0,0.06,14.5447813686678,23.3744829180238,0.524765220894049
0.25,0.0,0.06,15.1053705676181,22.9073613031489,0.532413829673498
0.25,0.0,0.06,15.7361695760715,22.3806690862408,0.541006528999694
0.25,0.0,0.06,16.4448174206171,21.7658135813837,0.550349754469278
0.25,0.0,0.06,17.2329849853628,21.0764153857792,0.560666864163123
0.25,0.0,0.06,18.1143177638931,20.2431702536906,0.571370843258275
0.25,0.0,0.06,19.0837139286999,19.326666686517,0.583144371414487
0.25,0.0,0.06,20.1601598909078,18.3930467552346,0.595954566562809
0.25,0.0,0.06,21.3672153239807,17.530126187727,0.60974263567018
0.25,0.0,0.06,22.6791687548578,16.5922143337253,0.624728943734385
0.25,0.0,0.06,24.1003909334484,15.5761865562918,0.64096341737862
0.25,0.0,0.06,25.6352526096605,14.4789182184898,0.658495983226082
0.25,0.0,0.06,27.2881245334028,13.2972846833815,0.677376567899981
0.25,0.0,0.06,29.0650950957721,12.0280768778981,0.697608406014142
0.25,0.0,0.06,30.9732832960947,10.6680219221185,0.719168557575181
0.25,0.0,0.06,33.2505835096128,8.11993394727232,0.738084249822666
0.25,0.0,0.06,36.0307986666006,4.05633385220555,0.752375643176347
0.25,0.0,0.06,38.8370998880303,0.0,0.767383556419967
0.25,0.0,0.06,37.9532646052195,0.0,0.779635740681989
0.25,0.0,0.06,39.1869973849356,0.0,0.791977476410334
0.25,0.0,0.06,41.0334617723309,0.0,0.804943778800362
0.25,0.0,0.06,42.759137413495,0.0,0.818337867283129
0.25,0.0,0.06,42.6752599332028,0.0,0.819806039928747
0.25,0.0,0.06,42.6752599332029,0.0,0.819806039928763
0.25,0.0,0.08,0.0,0.0,0.0
0.25,0.0,0.08,0.0,0.0,0.0
0.25,0.0,0.08,0.0,6.59578535677788,0.012475908510396
0.25,0.0,0.08,0.0,7.68073840260415,0.0274341414047275
0.25,0.0,0.08,0.0,8.76572958713953,0.0424013015436341
0.25,0.0,0.08,0.0,9.84468792424613,0.0573164625478499
0.25,0.0,0.08,0.0,10.9281130250663,0.0722712698682347
0.25,0.0,0.08,0.0,12.0135477638928,0.087225781133442
0.25,0.0,0.08,0.0,13.094767370407,0.102180440426267
0.25,0.0,0.08,0.0,14.1782131136641,0.117135099719091
0.25,0.0,0.08,0.0,15.279886921537,0.132027978810669
0.25,0.0,0.08,0.0,16.3839715927735,0.146913171752277
0.25,0.0,0.08,0.0,17.487871882612,0.16179848741151
0.25,0.0,0.08,0.0,18.5919404748547,0.17668379991172
0.25,0.0,0.08,0.0,19.6959994209793,0.191568863084034
0.25,0.0,0.08,0.0,20.7999160767626,0.206454405441089
0.25,0.0,0.08,0.0,21.9038668277348,0.221339447459122
0.25,0.0,0.08,0.0,23.0854982845195,0.235804813437669
0.25,0.0,0.08,0.0,23.4551095702514,0.243835539817345
0.25,0.0,0.08,0.0,23.4825113497135,0.24918232819688
0.25,0.0,0.08,0.0,23.4595534872966,0.254409719008764
0.25,0.0,0.08,0.0,23.2114231145646,0.259111583379453
0.25,0.0,0.08,0.042998939870704,22.9845877611609,0.26376960450888
0.25,0.0,0.08,0.322130249711671,22.8781186009294,0.268206310123382
0.25,0.0,0.08,0.601473386715856,22.7715756684126,0.272641784225075
0.25,0.0,0.08,0.880860153416669,22.6650175411382,0.277077004674076
0.25,0.0,0.08,1.24670499715431,22.6018880445737,0.28142754023647
0.25,0.0,0.08,1.65499089862738,22.5602150025268,0.28573728921124
0.25,0.0,0.08,2.06327680010098,22.5185419604792,0.29004703818601
0.25,0.0,0.08,2.47152282093183,22.4769550200384,0.294357065481789
0.25,0.0,0.08,2.87980806950603,22.4352835146147,0.298666818531521
0.25,0.0,0.08,3.30458506854197,22.3389534807078,0.302811470582009
0.25,0.0,0.08,3.7544818041223,22.165862633394,0.3067255335036
0.25,0.0,0.08,4.20436893676313,21.9927600068359,0.310639596425198
0.25,0.0,0.08,4.65424120653486,21.8196162532207,0.314553659346802
0.25,0.0,0.08,5.10412815423327,21.6465131149097,0.318467722268403
0.25,0.0,0.08,5.55401510193214,21.4734099765985,0.322381785189998
0.25,0.0,0.08,5.8606312317005,21.2941535921148,0.326195159679627
0.25,0.0,0.08,6.16474059898836,21.1147622966182,0.330006997334961
0.25,0.0,0.08,6.46887875528857,20.9353623578643,0.333818834990295
0.25,0.0,0.08,6.77301691158261,20.7559624191097,0.337630672645629
0.25,0.0,0.08,7.07718895106324,20.5765506303063,0.341442510300965
0.25,0.0,0.08,7.38129322417497,20.3971625416009,0.345254347956298
0.25,0.0,0.08,7.68546218800548,20.2177533535706,0.349066185611635
0.25,0.0,0.08,7.98960002609476,20.0383486056984,0.352878023266969
0.25,0.0,0.08,8.29370769306446,19.858962725338,0.356689860922301
0.25,0.0,0.08,8.59813725113368,19.6795815756195,0.360501565100717
0.25,0.0,0.08,8.90221916086646,19.5001753765431,0.364313536232972
0.25,0.0,0.08,9.72842277127642,19.4435344825773,0.368132614425835
0.25,0.0,0.08,9.51050039435101,19.1413757612123,0.37193721154364
0.25,0.0,0.08,9.81464101108996,18.9619759535465,0.375749049198976
0.25,0.0,0.08,10.5218655065456,18.8441745927268,0.379568409483827
0.25,0.0,0.08,10.4229222445738,18.6031763382155,0.383372724509646
0.25,0.0,0.08,11.0508287314924,18.4445911161988,0.387192206114789
0.25,0.0,0.08,11.0312034780608,18.2443767228849,0.390996399820313
0.25,0.0,0.08,11.3353440947969,18.0649769152187,0.39480823747565
0.25,0.0,0.08,11.6400703883207,17.8856408699719,0.398618743529649
0.25,0.0,0.08,11.9437334241235,17.7061760808229,0.402430371320383
0.25,0.0,0.08,12.2484811091943,17.5268422414937,0.406240816469893
0.25,0.0,0.08,12.5532132885256,17.3475067140589,0.410051296873317
0.25,0.0,0.08,12.9225936887917,17.1283341138553,0.414682835747838
0.25,0.0,0.08,12.9233373372951,17.1278444364407,0.414692487003967
0.25,0.0,0.08,12.9285429189517,17.1244166839334,0.414760045582477
0.25,0.0,0.08,12.9426989205336,17.115106097145,0.414943283656819
0.25,0.0,0.08,12.9701872352614,17.0969947486905,0.415300515925446
0.25,0.0,0.08,13.0155497940997,17.0671244263723,0.415889242549037
0.25,0.0,0.08,13.083221808104,17.0225637816024,0.416767506856362
0.25,0.0,0.08,13.17410283999,16.9554798734331,0.417975567110136
0.25,0.0,0.08,13.2900631760121,16.8588537695801,0.419557718313049
0.25,0.0,0.08,13.4389589963843,16.734783533905,0.421589237700795
0.25,0.0,0.08,13.6249072227639,16.5798387511591,0.424126296956346
0.25,0.0,0.08,13.8520248087813,16.3905887730156,0.427225066243358
0.25,0.0,0.08,14.1244286750963,16.1636031914989,0.43094171729219
0.25,0.0,0.08,14.4661547081292,15.7525119473448,0.435352015645597
0.25,0.0,0.08,14.8215621483185,15.582709293978,0.44045338880025
0.25,0.0,0.08,15.2545273345947,15.2219274918557,0.446360670132048
0.25,0.0,0.08,15.7492448120647,14.8097006412582,0.453110599584492
0.25,0.0,0.08,16.3296432056912,14.2015171593485,0.460777283762236
0.25,0.0,0.08,16.962523168075,13.6615986179107,0.469138396319931
0.25,0.0,0.08,17.6527012290356,13.17713074794,0.478460529553317
0.25,0.0,0.08,18.4400111954113,12.4940248329845,0.488840902486056
0.25,0.0,0.08,19.3239456878496,11.647023817945,0.50033550471008
0.25,0.0,0.08,20.2791049560715,10.8322211550791,0.51295445784006
0.25,0.0,0.08,21.3266506310059,9.94860379195505,0.52677434925741
0.25,0.0,0.08,22.4893828719832,9.10390873719529,0.541845681978536
0.25,0.0,0.08,23.701395710458,7.9290014966473,0.558210126654912
0.25,0.0,0.08,25.1564419178898,7.18856030923678,0.575037244562507
0.25,0.0,0.08,26.6908033609771,6.11009596647289,0.592675175130532
0.25,0.0,0.08,28.2331166791412,4.3028615010085,0.611478359918297
0.25,0.0,0.08,30.1262347357265,3.70067873857356,0.631839434199913
0.25,0.0,0.08,32.0322918350996,2.363877237339,0.653568728940666
0.25,0.0,0.08,34.0275585845866,0.0,0.669209211621196
0.25,0.0,0.08,33.3236935505008,0.0,0.678726548878298
0.25,0.0,0.08,31.9507474517531,0.0,0.681491623051945
0.25,0.0,0.08,31.950747451753,0.0,0.681491623051948
0.25,0.0,0.08,31.9507474022868,0.0,0.681491624008484
0.25,0.0,0.08,31.9507474022865,0.0,0.681491624008486
0.25,0.0,0.08,31.9507405970851,0.0,0.681491755603047
0.25,0.0,0.08,33.0631270512033,0.0,0.681587601785927
0.25,0.0,0.08,33.0631151128282,0.0,0.681587664066593
