Gamma,Change_Factor,Acetate_Threshold_Main,Acetate_Threshold_Slope_0_1,Acetate_Threshold_Slope_0_7,Needs_Revision,Consensus_Threshold
0.183044982698962,5,0.371686760205605,0,0,1,0.371686760205605
0.183044982698962,10,0.225285246938044,0.222112376912553,0.0124759392766698,0,0.225285246938044
0.183044982698962,20,0.11969267841325,0.11969267841325,0.0124785894832058,0,0.11969267841325
0.183044982698962,50,0.0453760443208285,0,0,1,0.0453760443208285
0.191868512110727,0.02,0.676874760432922,0.676874760432922,0.0124762470370173,0,0.676874760432922
0.191868512110727,0.05,0.674850575874285,0.674850575874285,0.0124774498941203,0,0.674850575874285
0.191868512110727,0.1,0.671938512279982,0.665210089385846,0.0124748216571579,0,0.671938512279982
0.191868512110727,0.2,0.660022593245685,0.660022593245685,0.0124765730058964,0,0.660022593245685
0.191868512110727,0.5,0.637041658133429,0.631470076517229,0.0124760358933179,0,0.637041658133429
0.191868512110727,1,0.594109851083298,0.594109851083298,0.0124760774276106,0,0.594109851083298
0.191868512110727,2,0.525612002635579,0.525612002635579,0.0124764130685725,0,0.525612002635579
0.191868512110727,5,0.371686760205605,0.366978450738182,0.012476787419956,0,0.371686760205605
0.191868512110727,10,0.225285246938043,0.222112376912554,0.0124759576616708,0,0.225285246938043
0.191868512110727,20,0.119692678413249,0.119692678413249,0.0124777472946553,0,0.119692678413249
0.191868512110727,50,0.0453760443208285,0,0,1,0.0453760443208285
0.2,0.02,0.705882822621621,0.705882822621621,0.0124761162143768,0,0.705882822621621
0.2,0.05,0.703795005905448,0.703795005905448,0.0124772698235343,0,0.703795005905448
0.2,0.1,0.700714436504347,0.69385972856325,0.0124770747611995,0,0.700714436504347
0.2,0.2,0.688519694280652,0.688519694280652,0.0124766884207266,0,0.688519694280652
0.2,0.5,0.66479864443407,0.659233023376999,0.0124759106330872,0,0.66479864443407
0.2,1,0.620274286626402,0.620274286626402,0.0124765705047173,0,0.620274286626402
0.2,2,0.54887555599815,0.545121231053626,0.0124764013896673,0,0.54887555599815
0.2,5,0.371686760205606,0.366978450738182,0.0124789701891853,0,0.371686760205606
0.2,10,0.225285246938043,0.222112376912554,0.0124759392766698,0,0.225285246938043
0.2,20,0.119692678413249,0.119692678413249,0.0124782212017313,0,0.119692678413249
0.2,50,0.0453760443208285,0,0,1,0.0453760443208285
0.200346020761246,0.02,0.706577756273658,0.706577756273658,0.0124761235322927,0,0.706577756273658
0.200346020761246,0.05,0.70449146196202,0.70449146196202,0.0124750472923345,0,0.70449146196202
0.200346020761246,0.1,0.701412071827147,0.694077440076973,0.0124772098843778,0,0.701412071827147
0.200346020761246,0.2,0.689219719616363,0.689219719616363,0.0124765309702913,0,0.689219719616363
0.200346020761246,0.5,0.665506426534407,0.659905242926506,0.0124761214155976,0,0.665506426534407
0.200346020761246,1,0.620912799235451,0.620912799235451,0.012476613881102,0,0.620912799235451
0.200346020761246,2,0.549603479153887,0.545304137132699,0.0124764130685738,0,0.549603479153887
0.200346020761246,5,0.371686760205606,0.366978450738179,0.0124754242829563,0,0.371686760205606
0.200346020761246,10,0.225285955307178,0.222112376912554,0.0124783437527625,0,0.225285955307178
0.200346020761246,20,0.119692678413247,0.119692678413247,0.0124782322851604,0,0.119692678413247
0.200346020761246,50,0.0453760443208285,0,0,1,0.0453760443208285
